"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"230460 GENERAL SAMPAIO";730;770;743;651;863;655;495;413;290;182;66;5858
"230465 GRACA";1701;1797;1780;1646;1970;1550;1219;998;824;525;206;14216
"230470 GRANJA";6446;6791;6044;5478;7846;5495;3927;3382;2314;1356;691;49770
"230480 GRANJEIRO";638;672;679;669;910;627;481;357;277;170;75;5555
"230490 GROAIRAS";894;1061;1043;947;1357;1237;881;692;554;417;189;9272
"230495 GUAIUBA";2356;2572;2493;2360;3574;2641;1842;1270;917;596;211;20832
"230500 GUARACIABA DO NORTE";4500;4763;4500;4150;5518;4211;3400;2523;1902;1311;570;37348
"230510 GUARAMIRANGA";792;831;772;727;1039;798;607;408;322;235;81;6612
"230520 HIDROLANDIA";1949;2055;2038;1974;2641;2135;1733;1378;1133;827;361;18224
"230523 HORIZONTE";4558;4764;4544;4462;7519;5546;3329;2168;1499;886;364;39639
"230526 IBARETAMA";1525;1689;1556;1378;1896;1537;1118;904;721;462;187;12973
"230530 IBIAPINA";2582;2856;2930;2714;3286;2595;2121;1525;1209;844;352;23014
"230533 IBICUITINGA";1030;1134;1180;1211;1691;1229;966;690;531;321;131;10114
"230535 ICAPUI";1681;1740;1891;1959;3079;2435;1624;1280;713;422;175;16999
"230540 ICO";6678;7174;7409;7286;10348;8227;6375;4673;3399;2303;792;64664
"230550 IGUATU";8214;8346;9086;9637;15316;12435;9463;7045;5060;3253;1276;89131
"230560 INDEPENDENCIA";2532;2730;2771;2680;4199;3311;2540;2023;1568;1093;516;25963
"230565 IPAPORANGA";1247;1328;1271;1169;1624;1381;1123;894;737;535;244;11553
"230570 IPAUMIRIM";1180;1240;1290;1348;1969;1348;1189;914;761;491;206;11936
"230580 IPU";4266;4711;4577;4397;5931;4699;3718;2811;2269;1701;736;39816
"230590 IPUEIRAS";4379;4888;4785;4348;5527;4317;3683;2927;2209;1617;686;39366
"230600 IRACEMA";1274;1382;1536;1577;2175;1623;1374;1068;795;564;281;13649
"230610 IRAUCUBA";2545;2725;2639;2373;3218;2416;1675;1268;918;657;259;20693
"230620 ITAICABA";593;694;771;785;1045;935;706;561;353;308;164;6915
"230625 ITAITINGA";3370;3606;3539;3402;5507;4139;2537;1699;1167;724;286;29976
"230630 ITAPAGE";5098;5248;4962;4888;7743;5485;3683;2651;2005;1305;492;43560
"230640 ITAPIPOCA";12068;12570;12467;12024;16705;12145;8679;6176;4705;3140;1238;101917
"230650 ITAPIUNA";1929;2175;2069;1903;2680;1973;1526;1149;891;637;260;17192
"230655 ITAREMA";4172;4423;4270;3932;5373;3642;2446;1863;1413;910;310;32754
"230660 ITATIRA";2176;2382;2216;1858;2385;1842;1486;1154;896;631;263;17289
"230670 JAGUARETAMA";1885;2142;2126;1998;2832;2266;1905;1336;942;757;313;18502
"230680 JAGUARIBARA";907;976;1051;1040;1514;1166;925;762;477;341;138;9297
"230690 JAGUARIBE";3600;3750;3852;3912;5411;4587;3737;2809;1980;1454;657;35749
"230700 JAGUARUANA";2930;3434;3510;3445;5159;4223;2944;2203;1277;1088;480;30693
"230710 JARDIM";3141;3104;3197;3154;4585;2968;2271;1927;1442;838;393;27020
"230720 JATI";731;810;880;878;1260;948;697;583;462;264;135;7648
"230725 JIJOCA DE JERICOACOARA";1583;1704;1719;1642;2265;1710;1106;805;549;305;117;13505
"230730 JUAZEIRO DO NORTE";24710;24908;24675;24634;39924;29502;20940;15507;11404;7262;2932;226398
"230740 JUCAS";2554;2738;2735;2499;3376;2762;2239;1843;1464;867;392;23469
"230750 LAVRAS DA MANGABEIRA";3092;3467;3609;3507;4884;3722;3134;2517;2046;1342;572;31892
"230760 LIMOEIRO DO NORTE";4807;5121;5214;5337;8825;7913;5497;3985;2293;1710;701;51403
"230763 MADALENA";1778;2009;1860;1622;2344;1900;1379;1089;876;577;238;15672
"230765 MARACANAU";20610;22141;22057;21686;34657;28724;19398;11182;6283;3509;1110;191357
"230770 MARANGUAPE";10447;11393;11332;10960;16901;13588;8823;5844;4222;2616;1061;97187
"230780 MARCO";2927;2935;2830;2509;3487;2621;1612;1286;883;578;264;21932
"230790 MARTINOPOLE";1171;1231;1106;1003;1436;1097;757;605;405;269;114;9194
"230800 MASSAPE";3799;4120;3885;3481;4972;3797;2584;1945;1572;1022;446;31623
"230810 MAURITI";4963;5271;5162;4822;7093;5146;3719;2898;2150;1354;576;43154
"230820 MERUOCA";1345;1474;1467;1392;1862;1405;1028;812;627;488;189;12089
"230830 MILAGRES";3006;3116;3274;3227;4874;3655;2556;1973;1626;971;394;28672
"230835 MILHA";1242;1408;1431;1334;1975;1753;1393;1150;887;611;281;13465
"230837 MIRAIMA";1535;1587;1536;1372;1837;1328;976;750;605;394;162;12082
"230840 MISSAO VELHA";3805;3879;3814;3784;5570;3877;2824;2386;1777;1169;480;33365
"230850 MOMBACA";4386;4797;5011;4677;6092;4937;4088;3449;2576;1649;723;42385
"230860 MONSENHOR TABOSA";1779;2003;2054;1841;2415;2051;1597;1284;947;640;270;16881
"230870 MORADA NOVA";6412;7105;7326;7338;10553;8807;6359;4821;3403;2344;958;65426
"230880 MORAUJO";826;916;890;839;1230;853;640;522;381;248;98;7443
"230890 MORRINHOS";2427;2489;2424;2175;2856;2094;1495;1311;942;555;275;19043
"230900 MUCAMBO";1500;1692;1722;1557;1971;1638;1346;1107;860;601;262;14256
"230910 MULUNGU";937;954;916;868;1259;960;804;542;409;312;111;8072
"230920 NOVA OLINDA";1414;1525;1572;1466;2079;1489;1087;877;715;426;175;12825
"230930 NOVA RUSSAS";3079;3329;3405;3313;4496;3602;3069;2313;1876;1390;566;30438
"230940 NOVO ORIENTE";2936;3295;3084;2778;4119;3447;2719;1934;1425;944;382;27063
"230945 OCARA";2338;2653;2749;2653;3551;2777;2045;1569;1226;840;299;22700
"230950 OROS";2020;2120;2275;2404;3548;2908;2442;1952;1475;933;345;22422
"230960 PACAJUS";5468;5651;5384;5399;9044;6938;4457;3020;2051;1379;534;49325
"230970 PACATUBA";6482;6751;6784;6641;10036;8439;5689;3129;1920;1076;374;57321
"230980 PACOTI";1325;1421;1363;1294;1773;1440;1071;722;627;461;154;11651
"230990 PACUJA";643;715;724;659;894;738;544;477;355;282;116;6147
"231000 PALHANO";756;800;977;1066;1437;1007;832;717;402;362;177;8533
"231010 PALMACIA";1123;1257;1260;1200;1675;1289;915;705;623;406;145;10598
"231020 PARACURU";3251;3508;3387;3349;5264;3911;2557;1905;1403;884;355;29774
"231025 PARAIPABA";3128;3348;3026;3002;4849;3435;2307;1634;1257;737;270;26993
"231030 PARAMBU";3706;4088;3912;3519;4941;4038;2955;2366;1890;1158;476;33049
"231040 PARAMOTI";1392;1538;1371;1228;1712;1359;982;820;647;443;169;11661
"231050 PEDRA BRANCA";4538;4988;4997;4583;6425;4883;3763;3162;2415;1614;698;42066
"231060 PENAFORTE";874;860;894;851;1239;952;694;476;383;218;106;7547
"231070 PENTECOSTE";3837;3967;3927;3860;5739;4434;2981;2124;1771;1155;497;34292
"231080 PEREIRO";1690;1800;1889;1836;2350;1773;1491;1172;851;616;260;15728
"231085 PINDORETAMA";1547;1720;1715;1677;2829;2248;1408;1095;895;541;218;15893
"231090 PIQUET CARNEIRO";1194;1384;1473;1446;2127;1750;1465;1278;994;604;291;14006
"231095 PIRES FERREIRA";1034;1181;1132;1023;1367;1158;880;672;642;454;204;9747
"231100 PORANGA";1415;1470;1399;1336;1865;1388;1068;878;662;436;165;12082
"231110 PORTEIRAS";1666;1790;1906;1871;2609;1793;1392;1130;947;546;242;15892
"231120 POTENGI";1110;1112;1102;1032;1497;1118;860;697;596;346;159;9629
"231123 POTIRETAMA";633;663;690;658;986;774;584;448;297;179;83;5995
"231126 QUITERIANOPOLIS";2019;2214;2180;2103;3017;2455;1777;1354;1078;710;271;19178
"231130 QUIXADA";8041;8710;8455;7931;11751;9645;6966;5094;3736;2528;1095;73952
"231135 QUIXELO";1590;1749;1865;1801;2655;2167;1804;1427;959;646;238;16901
"231140 QUIXERAMOBIM";6872;7516;7392;6704;9721;8256;6456;4757;3681;2471;1091;64917
"231150 QUIXERE";1940;2121;2169;2030;3087;2543;1822;1443;748;606;290;18799
"231160 REDENCAO";2959;3111;3000;2962;4366;3424;2515;1791;1381;1016;343;26868
"231170 RERIUTABA";2262;2370;2348;2251;3108;2400;1957;1604;1287;968;441;20996
"231180 RUSSAS";6032;6681;6816;6888;10849;8660;6082;4555;2676;2093;897;62229
"231190 SABOEIRO";1890;2025;2050;1794;2257;1864;1634;1325;909;553;253;16554
"231195 SALITRE";1950;1870;1791;1682;2297;1636;1170;994;717;378;179;14664
"231200 SANTANA DO ACARAU";3314;3494;3402;3156;4457;3176;2190;1890;1417;838;417;27751
"231210 SANTANA DO CARIRI";2207;2255;2161;1961;2641;1911;1373;1155;911;560;258;17393
"231220 SANTA QUITERIA";4665;5225;5266;4804;6608;5290;3967;3136;2292;1572;694;43519
"231230 SAO BENEDITO";4940;5276;5192;4925;6541;4730;3804;2930;2143;1463;642;42586
"231240 SAO GONCALO DO AMARANTE";4175;4504;4383;4260;6635;4986;3321;2444;1740;1100;457;38005
"231250 SAO JOAO DO JAGUARIBE";692;746;753;814;1387;1272;985;852;542;445;198;8686
"231260 SAO LUIS DO CURU";1241;1349;1371;1321;1982;1583;1084;809;612;460;177;11989
"231270 SENADOR POMPEU";2594;2898;2875;2692;3880;3423;2665;2125;1671;1119;479;26421
"231280 SENADOR SA";732;767;753;692;898;659;530;440;298;178;89;6036
"231290 SOBRAL";18274;19459;19354;18928;29571;23388;15297;10384;6932;4387;1701;167675
"231300 SOLONOPOLE";1641;1872;1864;1781;2546;2287;1882;1461;1137;795;302;17568
"231310 TABULEIRO DO NORTE";2782;3006;2980;2957;4931;4444;3004;2238;1477;1007;429;29255
"231320 TAMBORIL";2838;3223;3248;2948;3929;3182;2482;1989;1502;1054;480;26875
"231325 TARRAFAS";940;1044;1012;953;1427;1147;875;686;545;287;126;9042
"231330 TAUA";5591;6000;6025;5738;8243;6812;5363;4266;3220;2040;848;54146
"231335 TEJUCUOCA";1775;1852;1894;1808;2385;1656;1233;945;706;471;184;14909
"231340 TIANGUA";7523;7938;7457;7142;10364;7615;5537;3764;2643;1615;632;62230
"231350 TRAIRI";5684;6171;5915;5562;7541;5371;3800;2894;2253;1486;571;47248
"231355 TURURU";1372;1594;1604;1430;1977;1546;1011;767;639;432;177;12549
"231360 UBAJARA";3242;3382;3342;3232;4811;3447;2664;1903;1457;996;391;28867
"231370 UMARI";748;775;869;902;1182;860;727;622;539;297;125;7646
"231375 UMIRIM";2156;2336;2251;2017;2910;2149;1439;1141;832;584;241;18056
"231380 URUBURETAMA";2041;2206;2118;2015;2869;2148;1438;1043;809;572;203;17462
"231390 URUOCA";1415;1570;1432;1308;1952;1429;972;864;602;385;164;12093
"231395 VARJOTA";1898;2098;1965;1878;2665;2000;1457;1270;975;723;311;17240
"231400 VARZEA ALEGRE";3452;3807;4000;3934;5629;4501;3636;3007;2484;1471;608;36529
"231410 VICOSA DO CEARA";6020;6725;6183;5538;7485;5497;3905;2993;2318;1456;667;48787
"240010 ACARI";984;1042;1134;1219;1976;1618;1175;884;646;537;239;11454
"240020 ACU";4996;5034;5505;5731;8853;7660;4929;3347;2100;1453;772;50380
"240030 AFONSO BEZERRA";1164;1110;1229;1225;1797;1554;1018;771;628;466;190;11152
"240040 AGUA NOVA";295;319;348;342;457;358;238;205;118;96;42;2818
"240050 ALEXANDRIA";1303;1310;1412;1526;2408;1831;1423;1147;810;618;294;14082
"240060 ALMINO AFONSO";489;535;585;552;882;745;515;389;283;203;84;5262
"240070 ALTO DO RODRIGUES";1012;975;1076;1165;1961;1626;998;677;441;305;146;10382
"240080 ANGICOS";1064;1141;1371;1423;1924;1585;1213;819;619;507;254;11920
"240090 ANTONIO MARTINS";623;662;726;808;1195;887;741;539;390;282;119;6972
"240100 APODI";3135;3529;3808;3801;6222;5402;3666;2325;1683;1171;479;35221
"240110 AREIA BRANCA";2232;2222;2300;2455;4134;3734;2554;1728;1238;843;318;23758
"240120 ARES";1308;1385;1403;1387;2048;1661;1074;683;542;347;147;11985
"240130 AUGUSTO SEVERO";920;1008;1025;1021;1528;1236;871;666;523;333;194;9325
"240140 BAIA FORMOSA";919;896;934;966;1435;1153;770;526;346;185;69;8199
"240145 BARAUNA";2523;2340;2319;2379;3813;2809;1752;1229;748;476;220;20608
"240150 BARCELONA";380;439;462;436;656;531;371;296;241;181;95;4088
"240160 BENTO FERNANDES";528;602;634;604;798;544;413;345;227;146;84;4925
"240165 BODO";308;293;329;318;482;360;225;202;124;90;39;2770
"240170 BOM JESUS";994;1050;1032;968;1437;1142;777;617;468;354;186;9025
"240180 BREJINHO";1161;1243;1267;1221;1789;1353;946;717;575;390;206;10868
"240185 CAICARA DO NORTE";687;705;756;756;1077;791;550;408;288;207;88;6313
"240190 CAICARA DO RIO DO VENTO";295;326;356;368;502;383;287;213;149;110;54;3043
"240200 CAICO";5108;5235;5728;6135;10489;9392;6820;4622;3095;2152;1032;59808
"240210 CAMPO REDONDO";930;1010;1060;1060;1524;1244;833;728;637;425;235;9686
"240220 CANGUARETAMA";3578;3633;3517;3210;4765;3770;2328;1571;1145;737;356;28610
"240230 CARAUBAS";1788;1868;2068;2073;3195;2744;2001;1467;1110;796;375;19485
"240240 CARNAUBA DOS DANTAS";664;680;687;702;1209;982;722;543;362;245;144;6940
"240250 CARNAUBAIS";866;843;907;985;1468;1254;847;542;352;298;162;8524
"240260 CEARA-MIRIM";7541;7658;7602;7336;11443;8467;5529;4235;2837;1822;907;65377
"240270 CERRO CORA";1143;1133;1324;1314;1838;1409;951;772;607;442;214;11147
"240280 CORONEL EZEQUIEL";596;604;652;618;864;655;440;443;339;239;103;5553
"240290 CORONEL JOAO PESSOA";562;591;570;536;684;562;435;351;271;199;83;4844
"240300 CRUZETA";712;758;871;899;1335;1260;883;657;429;355;158;8317
"240310 CURRAIS NOVOS";3794;3972;4184;4417;7193;6115;4489;3372;2380;1621;764;42301
"240320 DOUTOR SEVERIANO";698;773;859;844;1137;847;721;542;366;265;104;7156
"240325 PARNAMIRIM";14569;15140;15277;15494;27237;24928;16024;8723;4554;2462;1056;145464
"240330 ENCANTO";488;513;586;557;767;629;489;388;301;207;99;5024
"240340 EQUADOR";602;632;675;642;976;759;526;399;277;251;112;5851
"240350 ESPIRITO SANTO";1242;1341;1300;1202;1761;1322;926;711;561;388;194;10948
"240360 EXTREMOZ";2487;2463;2381;2290;3727;3097;1906;1307;859;490;209;21216
"240370 FELIPE GUERRA";476;498;565;586;980;937;586;455;325;197;122;5727
"240375 FERNANDO PEDROZA";254;268;338;321;420;388;260;179;158;106;75;2767
"240380 FLORANIA";881;962;1098;1079;1631;1414;1003;780;554;439;243;10084
"240390 FRANCISCO DANTAS";273;307;341;348;486;417;323;233;194;109;38;3069
"240400 FRUTUOSO GOMES";435;466;521;530;736;596;470;354;269;177;71;4625
"240410 GALINHOS";167;190;203;185;257;206;142;89;69;33;13;1554
"240420 GOIANINHA";2205;2257;2239;2224;3439;2481;1714;1158;794;447;256;19214
"240430 GOVERNADOR DIX-SEPT ROSADO";1185;1292;1326;1257;2033;1814;1149;940;629;414;183;12222
"240440 GROSSOS";816;864;925;904;1446;1417;917;631;402;290;114;8726
"240450 GUAMARE";1053;1098;1081;1021;1634;1379;802;541;374;247;92;9322
"240460 IELMO MARINHO";1259;1321;1280;1219;1921;1351;829;731;516;361;166;10954
"240470 IPANGUACU";1367;1307;1436;1522;2339;1716;1136;811;459;388;196;12677
"240480 IPUEIRA";169;166;193;209;325;279;223;182;112;91;43;1992
"240485 ITAJA";723;695;762;786;1257;924;552;390;248;154;78;6569
"240490 ITAU";499;554;587;578;872;848;590;382;293;189;86;5478
"240500 JACANA";688;752;794;747;1104;854;563;534;428;306;172;6942
"240510 JANDAIRA";758;774;785;764;1111;798;557;419;280;219;106;6571
"240520 JANDUIS";536;546;617;667;941;733;574;422;332;220;102;5690
"240530 JANUARIO CICCO";926;986;963;883;1300;1019;690;580;434;297;156;8234
"240540 JAPI";748;786;811;739;980;713;547;410;277;216;90;6317
"240550 JARDIM DE ANGICOS";292;298;296;304;417;352;244;216;153;93;63;2728
"240560 JARDIM DE PIRANHAS";1196;1236;1324;1336;2264;1884;1286;866;627;445;190;12654
"240570 JARDIM DO SERIDO";920;1016;1113;1162;1955;1899;1529;1136;754;600;295;12379
"240580 JOAO CAMARA";3556;3646;3672;3511;5094;3752;2484;2084;1416;968;516;30699
"240590 JOAO DIAS";254;304;334;297;401;342;247;173;147;117;50;2666
"240600 JOSE DA PENHA";549;568;648;673;937;762;569;533;449;258;111;6057
"240610 JUCURUTU";1584;1625;1838;2011;3145;2461;1789;1324;966;734;390;17867
"240615 JUNDIA";364;387;397;398;554;380;273;248;204;118;75;3398
"240620 LAGOA D'ANTA";693;753;774;697;938;716;447;346;286;173;91;5914
"240630 LAGOA DE PEDRAS";802;849;788;748;1082;806;519;421;348;233;104;6700
"240640 LAGOA DE VELHOS";295;332;330;297;413;338;245;181;162;95;38;2726
"240650 LAGOA NOVA";1386;1435;1608;1497;2102;1608;1111;805;632;420;209;12813
"240660 LAGOA SALGADA";813;884;861;788;1159;894;582;461;350;248;120;7160
"240670 LAJES";947;1010;1114;1041;1521;1301;956;774;550;450;207;9871
"240680 LAJES PINTADAS";422;490;571;542;691;580;428;364;259;207;115;4669
"240690 LUCRECIA";318;343;371;383;577;476;316;254;175;133;51;3397
"240700 LUIS GOMES";991;1011;1127;1168;1450;1158;892;702;515;323;165;9502
"240710 MACAIBA";6245;6597;6647;6405;10553;8543;5372;3826;2630;1716;836;59370
"240720 MACAU";2511;2549;2599;2711;4597;4429;3000;1965;1398;971;388;27118
"240725 MAJOR SALES";324;303;336;366;480;390;335;256;188;126;54;3158
"240730 MARCELINO VIEIRA";828;876;975;973;1249;1060;932;700;485;350;145;8573
"240740 MARTINS";727;755;838;876;1267;962;850;702;502;390;174;8043
"240750 MAXARANGUAPE";1064;1111;1063;992;1498;1068;716;565;380;221;84;8762
"240760 MESSIAS TARGINO";404;410;401;420;693;574;361;278;194;127;61;3923
"240770 MONTANHAS";1421;1451;1415;1325;2015;1410;946;782;697;459;227;12148
"240780 MONTE ALEGRE";2227;2411;2362;2129;3271;2560;1691;1266;989;651;301;19858
"240790 MONTE DAS GAMELEIRAS";284;304;316;287;399;337;197;153;149;85;35;2546
"240800 MOSSORO";21258;21853;24023;25162;42047;36807;25138;15582;9413;6147;2445;229875
"240810 NATAL";66147;69016;73937;80614;137737;117383;88112;57093;32708;20458;8441;751646
"240820 NISIA FLORESTA";2373;2451;2312;2143;3593;2955;1813;1349;884;526;215;20614
"240830 NOVA CRUZ";3712;4014;4127;3984;5732;4455;2958;2390;1894;1279;567;35112
"240840 OLHO-D'AGUA DO BORGES";406;418;442;475;707;621;461;392;300;233;88;4543
"240850 OURO BRANCO";406;402;467;510;758;675;524;404;300;221;132;4799
"240860 PARANA";379;377;455;480;575;476;382;298;209;106;65;3802
"240870 PARAU";397;433;439;428;682;598;376;293;242;173;88;4149
"240880 PARAZINHO";566;548;565;548;703;490;342;310;203;154;70;4499
"240890 PARELHAS";1957;1911;2259;2256;3240;2692;2013;1407;1027;888;418;20068
"240895 RIO DO FOGO";1269;1167;1101;1112;1725;1177;715;587;440;261;98;9652
"240910 PASSA E FICA";902;1020;1097;1073;1534;1133;743;627;526;368;151;9174
"240920 PASSAGEM";284;311;302;297;492;341;242;209;156;108;75;2817
"240930 PATU";1128;1132;1165;1180;2064;1647;1105;896;664;457;210;11648
"240933 SANTA MARIA";446;463;480;460;682;497;365;289;216;140;61;4099
"240940 PAU DOS FERROS";2364;2542;2719;2836;4477;3909;2732;1875;1349;897;390;26090
"240950 PEDRA GRANDE";470;517;532;479;673;429;305;266;167;123;52;4013
"240960 PEDRA PRETA";309;345;378;332;407;345;269;204;133;94;49;2865
"240970 PEDRO AVELINO";885;873;970;905;1242;961;711;560;440;323;164;8034
"240980 PEDRO VELHO";1568;1625;1649;1582;2176;1672;1208;969;763;536;265;14013
"240990 PENDENCIAS";1143;1205;1270;1280;2044;1841;1164;870;639;481;224;12161
"241000 PILOES";275;297;324;364;575;413;343;238;166;124;65;3184
"241010 POCO BRANCO";1503;1594;1607;1544;2196;1472;992;824;590;450;196;12968
"241020 PORTALEGRE";662;688;776;774;1079;951;775;502;402;308;138;7055
"241025 PORTO DO MANGUE";536;550;524;495;779;673;423;320;190;124;57;4671
"241030 SERRA CAIADA";918;940;950;864;1211;893;671;530;404;257;131;7769
"241040 PUREZA";938;958;892;808;1168;944;537;487;370;250;125;7477
"241050 RAFAEL FERNANDES";408;421;483;482;678;618;473;363;280;182;73;4461
"241060 RAFAEL GODEIRO";272;280;287;301;516;442;298;266;198;140;56;3056
"241070 RIACHO DA CRUZ";265;305;329;318;438;405;263;214;165;96;52;2850
"241080 RIACHO DE SANTANA";399;418;485;511;661;518;419;342;308;177;64;4302
"241090 RIACHUELO";696;786;767;685;1007;756;506;379;303;222;100;6207
"241100 RODOLFO FERNANDES";452;466;456;481;793;643;465;342;238;157;83;4576
"241105 TIBAU";345;341;353;373;635;503;334;236;133;95;44;3392
"241110 RUY BARBOSA";380;461;441;400;626;450;316;266;226;135;63;3764
"241120 SANTA CRUZ";3500;3695;3895;3857;5411;4224;2936;2305;1632;1142;545;33142
"241140 SANTANA DO MATOS";1240;1354;1653;1670;2676;2125;1533;1165;871;653;317;15257
"241142 SANTANA DO SERIDO";203;244;282;284;404;346;246;182;131;106;46;2474
"241150 SANTO ANTONIO";2212;2399;2394;2298;3534;2692;1783;1508;1172;745;381;21118
"241160 SAO BENTO DO NORTE";374;383;418;388;549;429;297;235;150;99;56;3378
"241170 SAO BENTO DO TRAIRI";393;429;432;396;520;415;298;223;187;127;59;3479
"241180 SAO FERNANDO";275;306;339;350;553;517;349;295;187;115;72;3358
"241190 SAO FRANCISCO DO OESTE";318;361;387;389;610;495;415;296;185;148;57;3661
"241200 SAO GONCALO DO AMARANTE";8603;8722;8447;8164;14003;11468;7088;4516;2559;1600;709;75879
"241210 SAO JOAO DO SABUGI";468;522;605;641;954;811;607;523;383;239;148;5901
"241220 SAO JOSE DE MIPIBU";4196;4350;4195;4015;6229;4956;3238;2459;1653;1047;528;36866
"241230 SAO JOSE DO CAMPESTRE";1316;1436;1456;1351;1937;1551;1073;846;671;474;276;12387
"241240 SAO JOSE DO SERIDO";331;373;439;447;663;590;423;303;202;142;67;3980
"241250 SAO MIGUEL";2224;2234;2349;2282;3076;2562;2008;1585;1196;812;349;20677
"241255 SAO MIGUEL DO GOSTOSO";1051;1158;1169;1038;1353;967;646;543;350;235;101;8611
"241260 SAO PAULO DO POTENGI";1446;1580;1666;1619;2340;1931;1389;975;811;598;290;14645
"241270 SAO PEDRO";704;724;752;751;1174;864;603;496;391;253;124;6836
"241280 SAO RAFAEL";709;758;850;924;1360;1185;820;655;539;391;209;8400
"241290 SAO TOME";1068;1215;1264;1128;1633;1337;1050;900;685;529;284;11093
"241300 SAO VICENTE";546;526;569;646;980;825;589;457;352;251;131;5872
"241310 SENADOR ELOI DE SOUZA";570;659;638;531;791;678;441;357;280;185;89;5219
"241320 SENADOR GEORGINO AVELINO";433;425;408;411;610;419;308;236;144;80;56;3530
"241330 SERRA DE SAO BENTO";621;703;793;713;832;719;505;423;358;225;107;5999
"241335 SERRA DO MEL";1004;946;981;1050;1672;1238;750;542;417;246;71;8917
"241340 SERRA NEGRA DO NORTE";684;728;768;806;1351;1152;794;608;466;310;129;7796
"241350 SERRINHA";844;882;837;810;1188;909;575;468;410;257;117;7297
"241355 SERRINHA DOS PINTOS";367;406;469;488;693;590;476;396;312;185;83;4465
"241360 SEVERIANO MELO";830;1048;1175;1072;1712;1547;981;652;411;248;104;9780
"241370 SITIO NOVO";475;554;631;550;722;506;406;336;249;189;77;4695
"241380 TABOLEIRO GRANDE";211;210;232;249;379;290;220;146;110;69;32;2148
"241390 TAIPU";1393;1463;1452;1388;1984;1464;907;762;521;386;188;11908
"241400 TANGARA";1430;1478;1488;1455;2093;1543;1130;847;658;433;203;12758
"241410 TENENTE ANANIAS";815;849;1032;1103;1614;1190;918;768;555;306;189;9339
"241415 TENENTE LAURENTINO CRUZ";545;474;525;551;828;559;384;310;191;121;64;4552
"241420 TIBAU DO SUL";1030;985;939;983;1663;1136;799;523;377;233;103;8771
"241430 TIMBAUBA DOS BATISTAS";182;212;223;235;387;335;232;185;133;103;44;2271
"241440 TOUROS";3421;3580;3596;3390;4780;3564;2276;1824;1260;751;320;28762
"241445 TRIUNFO POTIGUAR";405;398;440;444;634;451;312;243;166;111;74;3678
"241450 UMARIZAL";1052;1120;1207;1226;1821;1556;1171;870;612;454;203;11292
"241460 UPANEMA";1166;1217;1345;1376;2087;1600;1039;794;551;385;174;11734
"241470 VARZEA";494;530;579;608;805;614;492;393;314;239;123;5191
"241475 VENHA-VER";425;449;481;459;552;417;315;251;150;68;37;3604
"241480 VERA CRUZ";965;1080;1084;1004;1479;1242;792;625;490;335;147;9243
"241490 VICOSA";158;166;183;169;260;236;154;104;82;54;17;1583
"241500 VILA FLOR";334;359;344;308;433;328;214;146;101;75;31;2673
"250010 AGUA BRANCA";1023;1110;1088;996;1261;1055;757;634;479;295;134;8832
"250020 AGUIAR";567;610;661;674;910;665;558;442;387;214;127;5815
"250030 ALAGOA GRANDE";3056;3343;3307;3359;4561;3434;2595;2140;1796;1297;717;29605
"250040 ALAGOA NOVA";2070;2089;2198;2272;3095;2307;1695;1389;1122;739;464;19440
"250050 ALAGOINHA";1446;1511;1514;1513;2182;1518;1062;895;711;449;300;13101
"250053 ALCANTIL";552;596;576;532;818;682;428;334;293;193;138;5142
"250057 ALGODAO DE JANDAIRA";264;270;289;288;371;240;210;178;137;60;50;2357
"250060 ALHANDRA";2048;1979;1825;1917;3173;2323;1414;951;673;371;160;16834
"250070 SAO JOAO DO RIO DO PEIXE";1548;1687;1866;2066;2998;2330;1866;1600;1171;685;362;18179
"250073 AMPARO";191;187;242;249;330;248;176;148;121;55;29;1976
"250077 APARECIDA";649;626;721;770;1136;922;695;577;476;279;147;6998
"250080 ARACAGI";1820;2024;2093;2056;2779;2163;1609;1402;1164;786;380;18276
"250090 ARARA";1163;1223;1255;1274;1757;1268;1091;1057;912;644;403;12047
"250100 ARARUNA";1994;2084;2024;1917;2767;2050;1381;1150;1011;654;330;17362
"250110 AREIA";2689;2906;3106;3202;4220;3015;2291;1756;1344;985;561;26075
"250115 AREIA DE BARAUNAS";236;268;296;287;382;317;206;145;113;69;39;2358
"250120 AREIAL";618;654;718;760;1010;783;574;509;412;251;141;6430
"250130 AROEIRAS";2214;2401;2306;2112;2802;2338;1739;1453;1202;874;426;19867
"250135 ASSUNCAO";345;349;355;394;544;367;287;245;169;109;64;3228
"250140 BAIA DA TRAICAO";860;861;831;792;1223;883;586;421;291;156;66;6970
"250150 BANANEIRAS";2311;2456;2536;2552;3559;2696;1914;1591;1355;909;415;22294
"250153 BARAUNA";383;352;371;376;567;440;318;254;201;142;86;3490
"250157 BARRA DE SANTANA";872;975;979;924;1238;1012;809;715;497;328;203;8552
"250160 BARRA DE SANTA ROSA";1429;1383;1481;1494;2086;1490;1249;995;775;508;276;13166
"250170 BARRA DE SAO MIGUEL";537;600;616;588;782;681;548;414;314;242;124;5446
"250180 BAYEUX";9313;9373;9217;9683;17291;14008;8718;6019;3969;2056;894;90541
"250190 BELEM";1641;1752;1775;1834;2817;2045;1517;1376;1124;794;443;17118
