"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"251450 SAO JOSE DE PIRANHAS";1370;1597;1799;1848;3529;2874;2321;1738;1375;902;420;19773
"251455 SAO JOSE DE PRINCESA";302;365;416;446;742;621;490;352;326;182;82;4324
"251460 SAO JOSE DO BONFIM";250;297;323;303;563;507;427;306;207;131;56;3370
"251465 SAO JOSE DO BREJO DO CRUZ";129;150;167;158;302;273;208;144;115;70;25;1741
"251470 SAO JOSE DO SABUGI";258;303;346;364;696;632;526;409;293;178;98;4103
"251480 SAO JOSE DOS CORDEIROS";271;326;323;286;528;515;458;367;298;205;116;3693
"251490 SAO MAMEDE";522;615;628;558;1154;1109;1036;846;697;433;253;7851
"251500 SAO MIGUEL DE TAIPU";611;680;720;709;1261;1027;805;548;379;250;125;7115
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";818;970;1063;1024;1801;1647;1414;1012;772;490;253;11264
"251520 SAO SEBASTIAO DO UMBUZEIRO";258;285;292;302;568;447;404;298;244;185;69;3352
"251530 SAPE";3682;4281;4723;4807;8826;7822;6224;4565;3425;2123;1073;51551
"251540 SAO VICENTE DO SERIDO";831;955;1081;1108;2017;1423;1058;743;566;373;179;10334
"251550 SERRA BRANCA";880;1029;1071;1054;2081;1837;1685;1368;1064;808;494;13371
"251560 SERRA DA RAIZ";232;268;312;308;542;453;371;278;225;167;96;3252
"251570 SERRA GRANDE";212;232;246;287;533;398;324;259;189;118;69;2867
"251580 SERRA REDONDA";486;554;635;683;1157;933;886;694;488;373;274;7163
"251590 SERRARIA";502;567;607;604;991;790;715;585;441;316;170;6288
"251593 SERTAOZINHO";320;386;437;413;715;657;565;371;360;271;139;4634
"251597 SOBRADO";558;629;673;728;1386;1133;962;612;460;314;137;7592
"251600 SOLANEA";2021;2352;2554;2482;4372;3883;3209;2521;1963;1407;732;27496
"251610 SOLEDADE";1104;1229;1308;1266;2415;2177;1680;1242;962;599;328;14310
"251615 SOSSEGO";282;314;325;326;554;455;388;282;201;114;81;3322
"251620 SOUSA";4643;5343;5594;5554;11353;11213;8777;6292;4596;2947;1443;67755
"251630 SUME";1011;1202;1339;1366;2770;2520;2165;1595;1263;832;506;16569
"251640 TACIMA";725;792;889;980;1911;1718;1300;822;680;495;253;10565
"251650 TAPEROA";1089;1267;1398;1385;2580;2049;1691;1306;1065;718;435;14983
"251660 TAVARES";1090;1303;1420;1417;2602;2029;1628;1206;953;609;274;14531
"251670 TEIXEIRA";1226;1374;1435;1385;2653;2111;1622;1178;886;503;263;14636
"251675 TENORIO";221;251;279;298;573;449;313;225;162;91;59;2921
"251680 TRIUNFO";643;733;810;889;1677;1249;1047;911;728;493;224;9404
"251690 UIRAUNA";950;1098;1177;1233;2548;2134;1799;1508;1226;822;399;14894
"251700 UMBUZEIRO";723;842;924;999;1745;1242;1106;859;710;469;262;9881
"251710 VARZEA";152;194;219;196;432;377;339;260;227;163;66;2625
"251720 VIEIROPOLIS";325;380;398;407;816;766;624;545;488;316;136;5201
"251740 ZABELE";169;195;195;175;349;312;265;202;145;92;52;2151
"260005 ABREU E LIMA";6802;7365;8160;8346;16412;16366;13770;10175;6118;2975;1271;97760
"260010 AFOGADOS DA INGAZEIRA";2859;3014;3231;3311;6119;5385;4316;3381;2484;1486;777;36363
"260020 AFRANIO";1661;1715;1841;1776;3197;2743;2102;1435;1126;638;317;18551
"260030 AGRESTINA";1847;1971;2235;2303;4080;3480;2823;1922;1544;1072;498;23775
"260040 AGUA PRETA";3115;3238;3614;3671;6606;5219;3833;2559;1739;911;344;34849
"260050 AGUAS BELAS";4423;4397;4400;4122;6957;5458;4073;3168;2568;1570;804;41940
"260060 ALAGOINHA";1192;1239;1271;1258;2312;1944;1675;1302;943;668;328;14132
"260070 ALIANCA";3060;3281;3573;3630;6667;5837;4559;3475;2399;1332;506;38319
"260080 ALTINHO";1548;1725;2039;2077;3731;3156;2858;2178;1664;1250;669;22895
"260090 AMARAJI";1980;2063;2205;2196;4096;3465;2592;1863;1182;663;273;22578
"260100 ANGELIM";896;972;1068;990;1708;1537;1130;901;727;499;252;10680
"260105 ARACOIABA";1715;1773;1877;1944;3593;2961;2285;1487;912;486;205;19238
"260110 ARARIPINA";8084;8083;8530;8284;14278;11394;9004;5961;4270;2622;1154;81664
"260120 ARCOVERDE";5968;6317;6670;6517;12293;10485;8514;6197;4366;2701;1319;71347
"260130 BARRA DE GUABIRABA";1214;1256;1374;1398;2499;2067;1464;1061;647;418;213;13611
"260140 BARREIROS";3732;3972;4211;4179;7441;6336;4826;3384;2125;1299;506;42011
"260150 BELEM DE MARIA";1017;1130;1286;1243;1955;1607;1343;889;661;440;201;11772
"260160 BELEM DE SAO FRANCISCO";1993;2018;2148;2112;3569;2935;2297;1571;1070;657;356;20726
"260170 BELO JARDIM";5818;6089;6787;7254;13230;11046;9094;6491;4604;2956;1533;74902
"260180 BETANIA";1118;1172;1213;1124;2077;1802;1337;978;857;516;236;12430
"260190 BEZERROS";4087;4413;5015;5295;9985;9473;7618;5601;4415;2918;1471;60291
"260200 BODOCO";3619;3620;3814;3767;6461;4996;3800;2805;2075;1174;580;36711
"260210 BOM CONSELHO";4321;4465;4784;4627;7804;6556;5049;3806;3056;1866;902;47236
"260220 BOM JARDIM";2782;3033;3585;3835;6611;5833;4832;3575;2786;1778;924;39574
"260230 BONITO";3279;3451;3785;3793;6375;5348;4396;3175;2339;1529;773;38243
"260240 BREJAO";805;793;875;937;1522;1281;1005;721;563;359;170;9031
"260250 BREJINHO";606;640;670;677;1331;1070;900;615;493;337;141;7480
"260260 BREJO DA MADRE DE DEUS";4377;4409;4747;4953;8942;6848;5142;3420;2562;1555;804;47759
"260270 BUENOS AIRES";1056;1126;1181;1136;2213;2010;1542;1216;834;445;180;12939
"260280 BUIQUE";5723;5929;6213;5815;8993;7002;5621;4008;2986;1871;870;55031
"260290 CABO DE SANTO AGOSTINHO";14826;15635;17088;17974;35824;34204;25390;17227;10293;4976;1893;195330
"260300 CABROBO";3126;3188;3309;3247;5767;4845;3601;2415;1537;955;492;32482
"260310 CACHOEIRINHA";1482;1615;1757;1752;3432;2855;2399;1699;1219;939;488;19637
"260320 CAETES";2656;2678;2814;2839;5034;3657;2756;2059;1651;1067;507;27718
"260330 CALCADO";1050;1048;1074;1098;1889;1578;1254;919;688;474;200;11272
"260340 CALUMBI";472;512;531;513;954;812;703;486;402;263;121;5769
"260345 CAMARAGIBE";10309;11080;12350;13022;26064;26393;21596;14696;9200;4686;1817;151213
"260350 CAMOCIM DE SAO FELIX";1324;1452;1666;1718;3023;2613;2215;1565;1164;799;390;17929
"260360 CAMUTANGA";660;699;774;797;1372;1232;1091;711;530;368;189;8423
"260370 CANHOTINHO";2090;2182;2378;2404;4310;3664;2741;2064;1597;1048;516;24994
"260380 CAPOEIRAS";1770;1805;1947;2018;3520;2638;2166;1677;1297;819;391;20048
"260390 CARNAIBA";1581;1674;1755;1795;3184;2672;2310;1700;1293;831;396;19191
"260392 CARNAUBEIRA DA PENHA";1453;1409;1414;1355;2229;1551;1061;733;618;343;187;12353
"260400 CARPINA";5781;6153;6699;6983;13433;13196;10524;7705;4787;2543;1181;78985
"260410 CARUARU";25952;27192;28986;30559;62485;54430;43247;28717;18297;10622;4920;335407
"260415 CASINHAS";1170;1256;1366;1401;2564;1941;1483;1188;863;584;356;14172
"260420 CATENDE";3640;3793;4023;3990;7006;5605;4662;3353;2180;1301;567;40120
"260430 CEDRO";995;1021;1107;1163;2194;1524;1219;877;626;382;184;11292
"260440 CHA DE ALEGRIA";1039;1095;1208;1251;2383;2017;1479;1058;802;411;181;12924
"260450 CHA GRANDE";1656;1741;1947;1997;3630;3366;2385;1789;1334;786;344;20975
"260460 CONDADO";2144;2224;2443;2457;4119;3802;3066;2243;1539;929;414;25380
"260470 CORRENTES";1544;1575;1681;1717;3221;2527;1854;1503;1137;685;386;17830
"260480 CORTES";1075;1189;1332;1316;2336;1928;1449;1003;607;317;134;12686
"260490 CUMARU";1101;1182;1319;1389;2595;2195;1791;1483;1126;752;387;15320
"260500 CUPIRA";1794;1934;2213;2307;4153;3515;2635;2017;1612;996;528;23704
"260510 CUSTODIA";2879;3016;3088;3140;6113;5170;4312;3200;2309;1456;796;35479
"260515 DORMENTES";1627;1639;1690;1713;3149;2598;2038;1453;1060;577;308;17852
"260520 ESCADA";5292;5644;6189;6338;12154;10596;8225;5680;3385;1978;808;66289
"260530 EXU";3063;3078;3182;3144;5553;4262;3497;2577;1914;1266;650;32186
"260540 FEIRA NOVA";1671;1807;1979;1980;3609;3184;2522;1927;1434;860;443;21416
"260545 FERNANDO DE NORONHA";211;194;177;193;533;587;498;306;80;25;13;2817
"260550 FERREIROS";941;995;1072;1064;2009;1886;1368;1040;789;462;207;11833
"260560 FLORES";1769;1940;2040;1939;3681;3087;2697;2107;1651;1135;618;22664
"260570 FLORESTA";3056;3040;3096;3147;5694;4446;3256;2161;1588;954;513;30951
"260580 FREI MIGUELINHO";1058;1126;1173;1212;2465;2142;1720;1413;1229;860;509;14907
"260590 GAMELEIRA";2411;2737;3197;3187;5462;4543;3300;2103;1409;798;258;29405
"260600 GARANHUNS";11310;11606;12124;12417;23788;20898;15979;11762;8164;4679;2186;134913
"260610 GLORIA DO GOITA";2392;2533;2789;2901;5411;4485;3468;2519;1896;1104;552;30050
"260620 GOIANA";6162;6505;6850;7034;13478;12530;10113;7119;4467;2493;1170;77921
"260630 GRANITO";621;684;755;690;1242;982;792;547;420;299;142;7174
"260640 GRAVATA";5846;6310;6986;7330;13902;12680;10217;7269;5031;3128;1515;80214
"260650 IATI";1868;1909;1990;1904;3183;2524;1901;1470;1155;690;332;18926
"260660 IBIMIRIM";2708;2793;2881;2892;5259;3638;2943;2169;1586;831;441;28141
"260670 IBIRAJUBA";624;665;722;709;1248;1036;851;666;564;415;227;7727
"260680 IGARASSU";8249;8795;9569;9842;18940;18087;15025;9929;5856;3080;1299;108671
"260690 IGUARACY";996;1009;1022;1028;1947;1624;1485;1239;902;543;317;12112
"260700 INAJA";2393;2393;2358;2202;3992;2673;1922;1326;865;441;220;20785
"260710 INGAZEIRA";333;372;428;425;766;624;565;436;337;206;90;4582
"260720 IPOJUCA";8092;8354;8738;8875;16774;14307;10039;6164;3401;1722;685;87151
"260730 IPUBI";3075;3102;3209;2964;5019;3901;2851;1899;1388;948;431;28787
"260740 ITACURUBA";456;469;480;428;830;667;500;357;234;145;57;4623
"260750 ITAIBA";2500;2571;2774;2700;4519;3423;2828;2118;1707;966;494;26600
"260760 ILHA DE ITAMARACA";1625;1727;1952;2142;4714;4388;3149;2052;1181;556;217;23703
"260765 ITAMBE";3115;3165;3418;3528;6472;5609;4086;2969;2083;1278;575;36298
"260770 ITAPETIM";1024;1089;1120;1130;2353;1951;1655;1383;1157;738;405;14005
"260775 ITAPISSUMA";2025;2149;2397;2391;4750;4146;3012;2036;1272;658;275;25111
"260780 ITAQUITINGA";1491;1561;1630;1588;2950;2564;1944;1340;889;494;190;16641
"260790 JABOATAO DOS GUARARAPES";48676;51483;55794;58463;116759;113428;94629;67928;39975;19253;7682;674070
"260795 JAQUEIRA";1102;1164;1263;1272;2162;1629;1247;848;578;330;135;11730
"260800 JATAUBA";1421;1521;1726;1732;2854;2085;1838;1394;1050;679;364;16664
"260805 JATOBA";1201;1288;1353;1318;2494;2133;1644;1361;935;502;230;14459
"260810 JOAO ALFREDO";2318;2518;2855;2978;5435;4757;3561;2735;2191;1442;761;31551
"260820 JOAQUIM NABUCO";1501;1568;1680;1631;2946;2390;1782;1211;783;436;173;16101
"260825 JUCATI";1059;1055;1083;1063;1918;1553;1195;818;696;409;195;11044
"260830 JUPI";1209;1268;1358;1415;2520;1947;1619;1190;943;573;256;14298
"260840 JUREMA";1363;1426;1569;1492;2302;1932;1562;1250;1033;746;373;15048
"260845 LAGOA DO CARRO";1430;1449;1474;1525;2878;2796;2122;1508;1009;527;234;16952
"260850 LAGOA DE ITAENGA";1817;1885;2043;2137;3750;3274;2348;1739;1222;680;342;21237
"260860 LAGOA DO OURO";1129;1172;1288;1221;2007;1791;1408;1042;903;488;213;12662
"260870 LAGOA DOS GATOS";1426;1467;1597;1622;2693;2142;1719;1342;1077;701;332;16118
"260875 LAGOA GRANDE";2413;2451;2626;2526;4416;3397;2551;1690;1100;619;284;24073
"260880 LAJEDO";3147;3337;3582;3515;6640;5659;4253;3288;2524;1663;823;38431
"260890 LIMOEIRO";3662;4048;4665;4908;9750;9119;7459;5446;3993;2314;1201;56565
"260900 MACAPARANA";1950;2060;2277;2471;4349;3548;2712;2201;1607;1035;574;24784
"260910 MACHADOS";1369;1378;1403;1367;2677;2296;1554;1100;798;467;240;14649
"260915 MANARI";2198;2205;2318;2162;3570;2335;1617;1153;966;547;250;19321
"260920 MARAIAL";1199;1241;1402;1379;2090;1636;1226;922;582;305;136;12118
"260930 MIRANDIBA";1413;1454;1552;1518;2628;1930;1584;1123;853;543;297;14895
"260940 MORENO";4198;4694;5308;5418;10573;9674;7846;5675;3510;1888;846;59630
"260950 NAZARE DA MATA";2287;2450;2650;2721;5199;5127;4208;3262;2237;1192;504;31837
"260960 OLINDA";25582;27556;30108;31758;63828;63374;55735;41886;27307;14887;6544;388565
"260970 OROBO";1821;1926;2150;2310;4060;3192;2672;2144;1594;1066;636;23571
"260980 OROCO";1441;1405;1427;1434;2535;2112;1526;965;649;348;154;13996
"260990 OURICURI";6589;6700;7011;6649;11314;9032;7099;4877;3687;2291;1062;66311
"261000 PALMARES";5061;5447;6075;6026;11047;9337;7478;5199;3319;1912;801;61702
"261010 PALMEIRINA";711;768;848;812;1341;1094;897;671;575;358;196;8271
"261020 PANELAS";2361;2466;2711;2710;4321;3425;2660;2182;1869;1283;597;26585
"261030 PARANATAMA";1038;1075;1110;1050;1769;1543;1285;915;733;482;256;11256
"261040 PARNAMIRIM";1981;2029;2080;2054;3685;2992;2352;1773;1322;759;399;21426
"261050 PASSIRA";2173;2307;2522;2657;5002;4372;3581;2759;1878;1261;659;29171
"261060 PAUDALHO";4603;4702;5045;5274;9628;8755;6684;4362;2770;1496;576;53895
"261070 PAULISTA";21286;22943;24820;26139;52687;52811;44934;34697;21840;9617;3918;315692
"261080 PEDRA";2010;2091;2186;2118;3748;3113;2589;1833;1367;867;385;22307
"261090 PESQUEIRA";5437;5723;6035;5988;10831;9211;7965;5901;4056;2720;1425;65292
"261100 PETROLANDIA";3454;3424;3373;3262;6236;5201;3776;2640;1706;883;410;34365
"261110 PETROLINA";28378;29140;30716;31789;60385;52378;38074;23004;13648;6868;2798;317178
"261120 POCAO";1029;1061;1123;1079;1804;1409;1310;1032;739;466;232;11284
"261130 POMBOS";1942;2103;2405;2527;4839;4169;3306;2393;1621;948;484;26737
"261140 PRIMAVERA";1208;1280;1419;1420;2634;2192;1582;1156;697;399;156;14143
"261150 QUIPAPA";2378;2460;2641;2613;4330;3511;2609;1946;1425;887;385;25185
"261153 QUIXABA";574;598;645;698;1244;886;769;599;489;248;118;6868
"261160 RECIFE";100332;107723;118445;128567;273399;262856;226289;177622;111854;60533;30318;1597938
"261170 RIACHO DAS ALMAS";1517;1565;1713;1817;3456;3058;2368;1723;1397;906;405;19925
"261180 RIBEIRAO";3746;3983;4358;4425;8157;7289;5708;3882;2595;1443;583;46169
"261190 RIO FORMOSO";2078;2166;2290;2339;4267;3546;2753;1736;999;557;230;22961
"261200 SAIRE";745;844;1022;1022;1713;1724;1320;979;797;553;250;10969
"261210 SALGADINHO";697;767;829;843;1806;1690;1181;927;687;407;166;10000
"261220 SALGUEIRO";5266;5417;5496;5355;10527;9300;7021;4630;3070;1863;1012;58957
"261230 SALOA";1402;1404;1469;1481;2493;2143;1780;1311;1109;748;385;15725
"261240 SANHARO";2017;2224;2541;2446;3968;3345;2678;1989;1388;837;387;23820
"261245 SANTA CRUZ";1431;1450;1510;1419;2348;1941;1515;1044;931;536;289;14414
"261247 SANTA CRUZ DA BAIXA VERDE";1042;1073;1096;1102;2193;1754;1333;1039;849;491;256;12228
"261250 SANTA CRUZ DO CAPIBARIBE";8315;8507;9023;9693;20376;16254;10866;6351;3647;1901;892;95825
"261255 SANTA FILOMENA";1369;1352;1388;1352;2298;1926;1462;1075;888;564;277;13951
"261260 SANTA MARIA DA BOA VISTA";4315;4296;4343;4156;7363;5862;4270;2854;1926;1026;476;40887
"261270 SANTA MARIA DO CAMBUCA";1160;1194;1320;1322;2242;1916;1489;1130;887;607;332;13599
"261280 SANTA TEREZINHA";1034;1074;1086;1080;2044;1571;1206;978;736;444;252;11505
"261290 SAO BENEDITO DO SUL";1192;1187;1369;1446;2866;2410;1672;1169;856;467;183;14817
"261300 SAO BENTO DO UNA";5180;5360;5731;5573;9684;7795;5992;4631;3336;1966;934;56182
"261310 SAO CAITANO";3110;3171;3442;3577;6560;5435;4158;2843;2099;1392;697;36484
"261320 SAO JOAO";1985;2033;2203;2225;3850;3078;2373;1735;1398;851;410;22141
"261330 SAO JOAQUIM DO MONTE";1687;1775;1997;2044;3626;2882;2443;1884;1355;941;463;21097
"261340 SAO JOSE DA COROA GRANDE";1871;1919;2020;1938;3370;2885;2197;1542;1000;550;224;19516
"261350 SAO JOSE DO BELMONTE";2726;2943;3226;3213;5869;4624;3751;2896;2232;1385;708;33573
"261360 SAO JOSE DO EGITO";2480;2625;2806;2910;5564;4672;3976;3063;2438;1549;836;32919
"261370 SAO LOURENCO DA MATA";8235;8613;9221;9660;19410;18109;14162;10001;6143;3139;1285;107978
"261380 SAO VICENTE FERRER";1476;1547;1722;1841;3117;2491;1945;1471;998;670;328;17606
"261390 SERRA TALHADA";6845;7103;7336;7565;14875;12868;10044;6894;4843;2978;1510;82861
"261400 SERRITA";1719;1781;1925;1898;3335;2619;2036;1460;1100;702;398;18973
"261410 SERTANIA";2791;2971;3194;3112;6035;5120;4200;3087;2333;1474;707;35024
"261420 SIRINHAEM";4177;4133;4226;4339;8223;6951;4732;2924;1784;945;368;42802
"261430 MOREILANDIA";987;1038;1088;1077;1980;1575;1263;892;692;442;238;11272
"261440 SOLIDAO";514;529;564;587;1041;791;682;515;388;211;99;5921
"261450 SURUBIM";4724;4967;5360;5569;10602;9671;7265;5383;4191;2559;1351;61642
"261460 TABIRA";2163;2352;2589;2523;4709;3995;3175;2401;1925;1184;540;27556
"261470 TACAIMBO";1036;1144;1251;1211;2264;1821;1438;1075;863;571;297;12971
"261480 TACARATU";2341;2315;2362;2295;4135;3320;2457;1810;1398;819;408;23660
"261485 TAMANDARE";2054;2094;2206;2240;4130;3345;2379;1707;1056;529;199;21939
"261500 TAQUARITINGA DO NORTE";2159;2244;2423;2532;4897;4077;3204;2217;1524;886;435;26598
"261510 TEREZINHA";632;625;656;693;1195;930;760;601;475;272;148;6987
"261520 TERRA NOVA";827;864;895;881;1590;1423;1119;783;534;308;188;9412
"261530 TIMBAUBA";4275;4457;4762;5000;9249;8293;6510;5127;3560;2125;1022;54380
"261540 TORITAMA";3754;3722;3902;4109;8635;6571;4006;2325;1285;717;349;39375
"261550 TRACUNHAEM";1195;1194;1160;1184;2403;2190;1684;1161;754;418;154;13497
"261560 TRINDADE";2965;2978;3119;3017;5133;3922;2955;1977;1423;856;358;28703
"261570 TRIUNFO";1092;1151;1248;1358;2617;2079;1941;1451;1167;797;420;15321
"261580 TUPANATINGA";2740;2765;2883;2714;4373;3249;2525;1868;1434;824;401;25776
"261590 TUPARETAMA";586;611;651;678;1326;1129;1039;794;669;461;240;8184
"261600 VENTUROSA";1533;1616;1666;1585;2999;2515;2024;1438;1056;642;301;17375
"261610 VERDEJANTE";836;855;912;918;1572;1254;1021;840;644;381;182;9415
"261618 VERTENTE DO LERIO";609;634;693;754;1361;1103;879;747;563;356;209;7908
"261620 VERTENTES";1633;1667;1715;1718;3445;2949;2194;1547;1229;775;480;19352
"261630 VICENCIA";2515;2613;2970;3216;6231;5106;3793;2687;1588;845;288;31852
"261640 VITORIA DE SANTO ANTAO";9966;10497;11287;11877;23509;21947;17342;12262;8111;4642;2218;133658
"261650 XEXEU";1408;1404;1539;1606;2548;2009;1591;1071;735;443;170;14524
"270010 AGUA BRANCA";1927;2084;2242;2140;3332;2533;2032;1445;1183;728;335;19981
"270020 ANADIA";1531;1652;1762;1795;3013;2509;2039;1467;1019;627;252;17666
"270030 ARAPIRACA";17884;19417;21491;22312;40191;34750;27098;18594;12518;6630;2680;223565
"270040 ATALAIA";4522;4858;5236;4977;7951;6643;4676;3426;2236;1077;449;46051
"270050 BARRA DE SANTO ANTONIO";1426;1510;1698;1712;2680;2211;1625;1123;649;318;120;15072
"270060 BARRA DE SAO MIGUEL";723;750;827;870;1454;1307;950;577;305;145;56;7964
"270070 BATALHA";1475;1648;1862;1806;3239;2489;1959;1379;950;515;239;17561
"270080 BELEM";358;399;445;471;790;655;542;413;354;212;86;4725
"270090 BELO MONTE";536;611;730;749;1197;888;750;535;352;215;94;6657
"270100 BOCA DA MATA";2301;2555;2860;2794;4630;3992;2986;2174;1462;744;314;26812
"270110 BRANQUINHA";1048;1140;1252;1201;1876;1446;1058;814;533;254;90;10712
"270120 CACIMBINHAS";964;1011;1096;1090;1791;1435;1136;888;647;411;193;10662
"270130 CAJUEIRO";1962;2165;2381;2257;3734;2972;2148;1470;985;533;231;20838
"270135 CAMPESTRE";646;712;802;761;1109;1003;734;470;305;201;80;6823
"270140 CAMPO ALEGRE";5142;5601;6085;6013;10531;8186;5287;3506;2350;1062;319;54082
"270150 CAMPO GRANDE";817;903;1051;1058;1648;1257;1001;751;551;330;133;9500
"270160 CANAPI";1854;1964;2091;1963;2838;2174;1774;1284;997;563;241;17743
"270170 CAPELA";1646;1836;2053;1885;2892;2440;1825;1288;914;496;242;17517
"270180 CARNEIROS";955;992;1066;1001;1516;1111;876;581;419;267;125;8909
"270190 CHA PRETA";729;780;811;758;1169;1050;758;547;406;215;87;7310
"270200 COITE DO NOIA";912;1022;1148;1128;1825;1446;1262;956;716;415;177;11007
"270210 COLONIA LEOPOLDINA";2032;2210;2425;2281;3511;3011;2136;1501;1007;578;249;20941
"270220 COQUEIRO SECO";490;525;559;551;999;872;678;489;320;166;78;5727
"270230 CORURIPE";5012;5434;5773;5644;10089;8340;6067;4130;2457;1185;519;54650
"270235 CRAIBAS";2139;2270;2529;2552;4132;3148;2594;1926;1361;706;302;23659
"270240 DELMIRO GOUVEIA";4391;4750;5026;4941;8815;7369;5738;4160;2969;1583;722;50464
"270250 DOIS RIACHOS";990;1066;1190;1186;1867;1553;1204;880;635;388;168;11127
"270255 ESTRELA DE ALAGOAS";1431;1586;1720;1725;2894;2459;1959;1588;1359;812;355;17888
"270260 FEIRA GRANDE";2006;2106;2257;2331;3870;3130;2332;1751;1250;727;321;22081
"270270 FELIZ DESERTO";416;432;476;506;833;653;494;378;231;127;53;4599
"270280 FLEXEIRAS";1189;1304;1473;1414;2063;1714;1371;984;669;343;160;12684
"270290 GIRAU DO PONCIANO";3432;3828;4346;4275;7021;5399;3982;2943;2085;1107;477;38895
"270300 IBATEGUARA";1465;1601;1820;1765;2554;2019;1548;1199;837;496;248;15552
"270310 IGACI";2164;2373;2522;2481;4324;3596;2833;2253;1782;958;455;25741
"270320 IGREJA NOVA";2063;2206;2385;2477;4494;3416;2562;1926;1235;736;449;23949
"270330 INHAPI";1869;2005;2190;2043;3029;2213;1802;1276;985;643;286;18341
"270340 JACARE DOS HOMENS";505;547;588;563;924;736;600;457;298;164;86;5468
"270350 JACUIPE";666;726;849;839;1249;998;733;499;314;161;79;7113
"270360 JAPARATINGA";804;892;936;839;1395;1191;817;585;381;172;83;8095
"270370 JARAMATAIA";525;563;604;608;1081;821;663;449;291;154;71;5830
"270375 JEQUIA DA PRAIA";1067;1174;1328;1295;2126;1792;1279;858;524;280;127;11850
"270380 JOAQUIM GOMES";2512;2658;2811;2535;3857;3151;2370;1717;1061;530;238;23440
"270390 JUNDIA";366;400;462;474;715;588;499;357;226;124;61;4272
"270400 JUNQUEIRO";2007;2291;2608;2584;4419;3607;2730;1975;1384;794;358;24757
"270410 LAGOA DA CANOA";1481;1709;1957;1917;3129;2549;2052;1489;1189;614;276;18362
"270420 LIMOEIRO DE ANADIA";2230;2481;2845;2859;5116;4016;3108;2196;1620;936;369;27776
"270430 MACEIO";71191;78274;87028;90520;172010;162725;132724;92484;54481;25754;11354;978545
"270440 MAJOR ISIDORO";1642;1803;2001;2007;3335;2652;2242;1565;1153;700;326;19426
"270450 MARAGOGI";3002;3151;3454;3429;5487;4604;3252;2070;1311;640;239;30639
"270460 MARAVILHA";947;996;1081;1080;1735;1335;1103;815;567;347;156;10162
"270470 MARECHAL DEODORO";4181;4503;5045;5015;8472;7744;5887;4108;2365;1098;460;48878
"270480 MARIBONDO";1079;1220;1364;1324;2336;2023;1505;1186;898;536;244;13715
"270490 MAR VERMELHO";280;322;352;330;530;552;457;330;250;153;82;3638
"270500 MATA GRANDE";2577;2732;2906;2757;4186;3134;2463;1818;1431;852;422;25278
"270510 MATRIZ DE CAMARAGIBE";2287;2488;2824;2702;4164;3600;2649;1882;1203;615;277;24691
"270520 MESSIAS";1632;1749;1943;1857;2893;2484;1753;1164;716;405;156;16752
"270530 MINADOR DO NEGRAO";412;452;508;546;912;802;625;458;394;188;78;5375
"270540 MONTEIROPOLIS";691;753;851;817;1200;925;695;489;359;227;115;7122
"270550 MURICI";2655;2888;3119;2990;4936;3894;2891;1962;1293;690;305;27623
"270560 NOVO LINO";1214;1254;1331;1325;2252;1749;1249;862;549;301;138;12224
"270570 OLHO D'AGUA DAS FLORES";1878;2030;2295;2292;3672;2955;2378;1645;1102;677;366;21290
"270580 OLHO D'AGUA DO CASADO";893;952;1031;1025;1646;1128;882;602;428;252;105;8944
"270590 OLHO D'AGUA GRANDE";511;537;557;532;830;697;504;357;293;198;73;5089
"270600 OLIVENCA";953;1060;1275;1302;1975;1511;1187;857;655;421;217;11413
"270610 OURO BRANCO";1049;1107;1195;1180;1912;1511;1196;863;625;398;216;11252
"270620 PALESTINA";454;489;576;561;764;632;501;336;277;176;84;4850
"270630 PALMEIRA DOS INDIOS";5684;6237;6665;6594;12104;10848;8777;6435;4900;2850;1376;72470
"270640 PAO DE ACUCAR";2322;2316;2559;2799;4253;3301;2616;1934;1338;844;410;24692
"270642 PARICONHA";995;1073;1159;1075;1708;1388;1089;715;699;403;192;10496
"270644 PARIPUEIRA";1072;1162;1317;1312;2115;1949;1370;927;579;264;124;12191
"270650 PASSO DE CAMARAGIBE";1562;1661;1764;1605;2639;2239;1493;1028;649;336;189;15165
"270660 PAULO JACINTO";593;689;773;729;1313;1096;805;656;499;291;146;7590
"270670 PENEDO";5197;5592;6215;6395;11098;9439;7282;5306;3306;1882;942;62654
"270680 PIACABUCU";1573;1683;1901;1876;3073;2549;1916;1395;926;562;241;17695
"270690 PILAR";3135;3348;3590;3427;5916;5255;3899;2795;1804;889;418;34476
"270700 PINDOBA";234;269;302;294;484;437;344;273;138;105;45;2925
"270710 PIRANHAS";2450;2589;2830;2744;4248;3248;2486;1621;1127;557;228;24128
"270720 POCO DAS TRINCHEIRAS";1495;1561;1682;1623;2445;1766;1439;1022;645;339;175;14192
"270730 PORTO CALVO";2441;2705;3051;2938;4492;4007;2882;1903;1197;710;309;26635
"270740 PORTO DE PEDRAS";772;823;884;828;1429;1219;937;693;410;220;106;8321
"270750 PORTO REAL DO COLEGIO";1721;1832;1989;2066;3531;2794;2155;1604;1120;656;305;19773
"270760 QUEBRANGULO";953;1032;1150;1208;2047;1688;1276;946;717;389;181;11587
