"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"251455 SAO JOSE DE PRINCESA";286;279;306;322;693;601;535;397;280;214;90;4003
"251460 SAO JOSE DO BONFIM";275;257;296;318;568;538;519;370;222;130;64;3557
"251465 SAO JOSE DO BREJO DO CRUZ";138;127;141;160;282;288;250;182;126;75;32;1801
"251470 SAO JOSE DO SABUGI";269;255;293;325;665;648;587;460;312;218;109;4141
"251480 SAO JOSE DOS CORDEIROS";271;255;262;263;485;550;484;406;309;218;125;3628
"251490 SAO MAMEDE";512;484;535;547;968;1134;1064;983;705;515;277;7724
"251500 SAO MIGUEL DE TAIPU";658;610;651;680;1287;1103;909;688;409;243;130;7368
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";863;817;910;983;1840;1753;1548;1295;805;558;289;11661
"251520 SAO SEBASTIAO DO UMBUZEIRO";277;261;279;277;592;536;401;359;237;176;94;3489
"251530 SAPE";3811;3592;3992;4366;8776;8177;6870;5592;3759;2456;1234;52625
"251540 SAO VICENTE DO SERIDO";898;815;901;1022;2081;1660;1232;917;599;434;216;10775
"251550 SERRA BRANCA";903;874;987;990;1975;2027;1721;1664;1175;824;559;13699
"251560 SERRA DA RAIZ";233;218;233;254;517;475;407;317;228;165;101;3148
"251570 SERRA GRANDE";219;209;218;199;494;497;347;309;202;141;74;2909
"251580 SERRA REDONDA";491;468;497;522;1174;1007;882;804;552;368;276;7041
"251590 SERRARIA";512;469;480;470;1009;840;772;621;457;304;165;6099
"251593 SERTAOZINHO";366;336;372;433;789;712;673;515;351;307;170;5024
"251597 SOBRADO";580;550;614;624;1372;1259;1050;806;455;315;158;7783
"251600 SOLANEA";1984;1853;2038;2163;4097;3852;3373;2823;1988;1427;809;26407
"251610 SOLEDADE";1179;1081;1202;1291;2366;2283;1975;1495;1046;709;362;14989
"251615 SOSSEGO";307;289;314;309;604;504;425;355;213;152;83;3555
"251620 SOUSA";4686;4519;5275;5555;10502;11295;9771;7527;5095;3454;1765;69444
"251630 SUME";1045;1003;1140;1225;2620;2757;2366;1991;1306;958;555;16966
"251640 TACIMA";765;707;788;831;1876;1854;1572;1108;635;496;279;10911
"251650 TAPEROA";1133;1067;1189;1249;2549;2348;1838;1588;1118;817;480;15376
"251660 TAVARES";1111;1054;1160;1229;2526;2310;1809;1491;987;704;345;14726
"251670 TEIXEIRA";1296;1181;1317;1370;2525;2412;1830;1404;967;568;291;15161
"251675 TENORIO";236;218;240;271;570;523;383;255;178;124;60;3058
"251680 TRIUNFO";651;614;664;689;1663;1465;1145;932;804;548;280;9455
"251690 UIRAUNA";966;953;1092;1072;2293;2487;1957;1706;1311;921;484;15242
"251700 UMBUZEIRO";728;710;761;760;1755;1469;1145;1041;718;529;291;9907
"251710 VARZEA";164;162;205;225;385;454;381;327;230;184;93;2810
"251720 VIEIROPOLIS";331;323;358;346;782;798;747;615;497;374;177;5348
"251740 ZABELE";184;168;181;194;338;341;289;231;155;105;54;2240
"260005 ABREU E LIMA";6340;6581;7142;7970;15863;16102;14823;11821;7844;3894;1606;99986
"260010 AFOGADOS DA INGAZEIRA";2719;2788;2829;2881;6044;5753;4794;3974;2759;1797;921;37259
"260020 AFRANIO";1677;1624;1606;1713;3283;3032;2501;1835;1151;832;381;19635
"260030 AGRESTINA";1830;1850;1880;2062;4309;3845;3257;2508;1593;1148;603;24885
"260040 AGUA PRETA";3141;3101;3114;3332;6695;6281;4572;3183;1890;1056;406;36771
"260050 AGUAS BELAS";4377;4228;4018;3841;7170;6119;4707;3600;2629;1827;927;43443
"260060 ALAGOINHA";1131;1186;1185;1162;2324;2103;1820;1556;1065;710;394;14636
"260070 ALIANCA";2840;2931;3028;3145;6247;6186;5038;4064;2715;1552;640;38386
"260080 ALTINHO";1472;1497;1550;1773;3685;3515;3031;2585;1797;1280;787;22972
"260090 AMARAJI";1908;1886;1886;1949;3892;3704;3045;2159;1365;718;317;22829
"260100 ANGELIM";910;890;896;958;1773;1681;1425;1027;759;538;293;11150
"260105 ARACOIABA";1695;1723;1744;1836;3699;3374;2564;1989;1094;564;242;20524
"260110 ARARIPINA";7812;7681;7580;7751;14558;12608;9826;7491;4558;3133;1420;84418
"260120 ARCOVERDE";5749;5879;6200;6537;12329;11367;9100;7507;4928;3151;1591;74338
"260130 BARRA DE GUABIRABA";1221;1186;1194;1297;2638;2330;1819;1276;763;425;236;14385
"260140 BARREIROS";3555;3699;3821;3789;7256;6704;5422;4070;2413;1329;601;42659
"260150 BELEM DE MARIA";1028;1055;1050;1104;2156;1781;1498;1045;683;445;228;12073
"260160 BELEM DE SAO FRANCISCO";1845;1820;1841;1907;3493;3114;2478;1884;1184;761;402;20729
"260170 BELO JARDIM";5574;5625;5774;6313;13588;11948;9692;7920;5058;3216;1731;76439
"260180 BETANIA";1088;1084;1054;1053;1976;2002;1566;1153;850;610;283;12719
"260190 BEZERROS";3843;4009;4205;4630;9866;9670;8661;6619;4482;3108;1705;60798
"260200 BODOCO";3549;3481;3336;3311;6543;5713;4350;3406;2321;1445;691;38146
"260210 BOM CONSELHO";4216;4183;4136;4163;8089;7169;5838;4536;3072;2126;1026;48554
"260220 BOM JARDIM";2624;2723;2756;2972;6641;6261;5503;4336;3033;1984;1093;39926
"260230 BONITO";3086;3105;3047;3188;6545;5535;4786;3696;2566;1661;919;38134
"260240 BREJAO";763;751;714;736;1577;1338;1121;839;578;375;201;8993
"260250 BREJINHO";565;575;577;571;1223;1214;952;799;470;363;178;7487
"260260 BREJO DA MADRE DE DEUS";4390;4326;4414;4682;9360;7906;5828;4320;2763;1820;933;50742
"260270 BUENOS AIRES";997;1017;1068;1081;1961;2145;1771;1432;939;529;215;13155
"260280 BUIQUE";5864;5744;5399;5307;10132;8012;6463;5072;3211;2136;1038;58378
"260290 CABO DE SANTO AGOSTINHO";14439;14871;15997;17512;35959;35640;30179;20837;12970;6218;2426;207048
"260300 CABROBO";3105;3052;3074;3173;5987;5203;4120;2978;1816;1125;588;34221
"260310 CACHOEIRINHA";1453;1473;1546;1683;3397;3317;2555;2143;1290;941;582;20380
"260320 CAETES";2615;2573;2491;2458;5111;4509;3089;2486;1691;1133;583;28739
"260330 CALCADO";969;965;921;871;1883;1643;1344;1077;684;450;246;11053
"260340 CALUMBI";438;441;436;442;883;879;752;618;416;297;148;5750
"260345 CAMARAGIBE";9898;10177;11079;12746;26045;25807;24638;17835;11246;5944;2413;157828
"260350 CAMOCIM DE SAO FELIX";1302;1342;1390;1553;3217;2816;2472;2009;1333;844;487;18765
"260360 CAMUTANGA";622;645;649;660;1398;1315;1138;927;573;396;228;8551
"260370 CANHOTINHO";1967;1976;1961;2046;4256;3836;3063;2316;1652;1139;592;24804
"260380 CAPOEIRAS";1665;1686;1619;1570;3482;2989;2339;1948;1378;912;460;20048
"260390 CARNAIBA";1490;1546;1517;1459;3172;2845;2555;2097;1446;931;493;19551
"260392 CARNAUBEIRA DA PENHA";1469;1397;1304;1257;2347;1820;1252;871;607;399;209;12932
"260400 CARPINA";5623;5864;6283;6719;13585;13523;12273;9282;5974;3092;1423;83641
"260410 CARUARU";25749;26527;29070;31598;63582;60390;48526;36358;21140;12274;5904;361118
"260415 CASINHAS";1116;1125;1135;1174;2461;2330;1653;1371;951;626;399;14341
"260420 CATENDE";3678;3754;3784;3765;7357;6565;5308;4073;2553;1383;672;42892
"260430 CEDRO";970;971;976;1021;2177;1850;1349;1146;665;464;218;11807
"260440 CHA DE ALEGRIA";1022;1003;1030;1113;2289;2233;1788;1323;907;530;230;13468
"260450 CHA GRANDE";1632;1635;1669;1812;3643;3433;3034;2012;1489;904;435;21698
"260460 CONDADO";2103;2114;2154;2255;4320;3871;3531;2704;1790;1067;512;26421
"260470 CORRENTES";1483;1477;1467;1474;3082;2930;2149;1639;1288;780;438;18207
"260480 CORTES";1010;1025;1066;1162;2247;2067;1633;1178;683;354;153;12578
"260490 CUMARU";708;758;790;830;1660;1609;1405;1257;928;619;342;10906
"260500 CUPIRA";1744;1763;1857;2025;4236;3791;3125;2300;1629;1068;569;24107
"260510 CUSTODIA";2748;2908;2943;2810;5888;5925;4728;3958;2586;1699;918;37111
"260515 DORMENTES";1601;1591;1547;1540;3262;2875;2352;1788;1224;765;363;18908
"260520 ESCADA";5137;5192;5448;5982;12047;11601;9291;7038;4029;2155;955;68875
"260530 EXU";2841;2793;2671;2608;5224;4699;3691;3036;2043;1445;774;31825
"260540 FEIRA NOVA";1614;1643;1673;1768;3618;3400;2932;2294;1632;1017;540;22131
"260545 FERNANDO DE NORONHA";207;194;200;216;512;616;505;422;146;29;14;3061
"260550 FERREIROS";907;904;933;1002;1950;1945;1616;1228;864;523;251;12123
"260560 FLORES";1651;1658;1686;1742;3385;3377;2890;2505;1734;1278;718;22624
"260570 FLORESTA";3023;2993;3045;3031;5869;4990;3779;2707;1688;1156;592;32873
"260580 FREI MIGUELINHO";1021;1055;1071;1073;2373;2452;1966;1699;1229;946;572;15457
"260590 GAMELEIRA";2433;2508;2628;3045;5972;5188;3860;2658;1552;876;332;31052
"260600 GARANHUNS";10811;11032;11478;11703;23290;22260;18083;13770;9282;5454;2625;139788
"260610 GLORIA DO GOITA";2305;2310;2309;2443;5240;4961;4089;3008;2057;1297;635;30654
"260620 GOIANA";5807;5957;6249;6578;13065;12646;11192;8574;5390;2917;1383;79758
"260630 GRANITO";612;610;621;677;1236;1123;917;686;454;363;187;7486
"260640 GRAVATA";5695;5917;6241;6797;14286;13450;11647;8933;5808;3483;1817;84074
"260650 IATI";1812;1739;1664;1683;3235;2720;2202;1698;1227;823;394;19197
"260660 IBIMIRIM";2640;2606;2541;2545;5312;4500;3207;2667;1685;1046;486;29235
"260670 IBIRAJUBA";601;596;580;611;1243;1161;939;776;544;443;268;7762
"260680 IGARASSU";8136;8347;8893;9748;19834;18514;17507;12752;7650;3948;1690;117019
"260690 IGUARACY";915;954;924;832;1768;1838;1530;1479;998;642;348;12228
"260700 INAJA";2558;2456;2457;2417;4229;3588;2214;1628;935;533;232;23247
"260710 INGAZEIRA";307;316;326;363;755;663;582;504;369;246;117;4548
"260720 IPOJUCA";8363;8418;8901;9387;17745;16029;12417;8018;4078;2013;835;96204
"260730 IPUBI";3148;3051;2974;2980;5280;4576;3334;2419;1502;1032;558;30854
"260740 ITACURUBA";446;436;467;488;794;740;581;453;264;167;82;4918
"260750 ITAIBA";2362;2285;2205;2290;4536;3749;2975;2432;1768;1181;566;26349
"260760 ILHA DE ITAMARACA";1604;1671;1936;2452;4891;4688;3838;2623;1533;737;285;26258
"260765 ITAMBE";2927;2916;2933;3025;6162;5990;4712;3498;2291;1327;666;36447
"260770 ITAPETIM";922;974;983;924;1952;2206;1702;1504;1195;801;453;13616
"260775 ITAPISSUMA";1976;1958;2119;2503;4719;4551;3558;2506;1581;834;346;26651
"260780 ITAQUITINGA";1426;1421;1458;1515;2829;2730;2169;1627;980;563;237;16955
"260790 JABOATAO DOS GUARARAPES";46061;47642;51670;56826;115829;113607;103283;80045;51753;25494;10088;702298
"260795 JAQUEIRA";1042;1052;1038;1060;2145;1861;1315;1031;603;359;150;11656
"260800 JATAUBA";1396;1375;1388;1572;3090;2462;1890;1670;1122;782;403;17150
"260805 JATOBA";1128;1167;1199;1207;2333;2324;1809;1543;1126;665;295;14796
"260810 JOAO ALFREDO";2314;2362;2373;2545;5662;5348;4335;3257;2357;1603;924;33080
"260820 JOAQUIM NABUCO";1406;1397;1387;1459;2819;2573;2012;1490;806;471;203;16023
"260825 JUCATI";1046;1015;979;979;1950;1734;1352;1023;683;451;212;11424
"260830 JUPI";1182;1184;1185;1217;2617;2254;1775;1501;1002;618;301;14836
"260840 JUREMA";1358;1327;1245;1276;2505;2114;1782;1444;1097;774;456;15378
"260845 LAGOA DO CARRO";1404;1422;1445;1451;2878;2823;2580;1907;1219;663;279;18071
"260850 LAGOA DE ITAENGA";1717;1745;1739;1773;3693;3351;2756;2016;1383;842;414;21429
"260860 LAGOA DO OURO";1125;1110;1053;1083;2121;1920;1667;1247;945;612;262;13145
"260870 LAGOA DOS GATOS";1394;1359;1294;1335;2834;2404;1942;1559;1057;729;383;16290
"260875 LAGOA GRANDE";2464;2348;2319;2501;4679;3910;2901;2104;1245;778;352;25601
"260880 LAJEDO";3118;3166;3287;3438;6623;6326;4949;3820;2733;1854;974;40288
"260890 LIMOEIRO";3309;3457;3768;4340;9074;9371;8068;6448;4294;2745;1376;56250
"260900 MACAPARANA";1867;1936;1928;1944;4396;3912;3202;2445;1963;1111;672;25376
"260910 MACHADOS";1442;1391;1382;1371;2712;2830;1994;1334;839;527;266;16088
"260915 MANARI";2396;2194;2078;2188;4123;3134;1889;1448;1019;672;293;21434
"260920 MARAIAL";1084;1058;1038;1098;2055;1668;1280;971;626;323;144;11345
"260930 MIRANDIBA";1372;1382;1358;1341;2607;2298;1739;1378;956;608;351;15390
"260940 MORENO";4097;4283;4718;5391;10503;10246;8946;6898;4367;2296;1039;62784
"260950 NAZARE DA MATA";2119;2278;2450;2486;4878;5113;4628;3748;2677;1466;628;32471
"260960 OLINDA";23357;24788;27326;29654;60130;61824;58437;48120;32435;18148;8263;392482
"260970 OROBO";1716;1775;1760;1768;3999;3670;2955;2581;1786;1158;716;23884
"260980 OROCO";1433;1399;1360;1335;2627;2298;1818;1289;732;499;201;14991
"260990 OURICURI";6508;6388;6242;6298;11769;10036;7961;6142;3965;2815;1335;69459
"261000 PALMARES";4886;4939;5128;5662;11012;10395;8266;6183;3714;2119;946;63250
"261010 PALMEIRINA";632;647;632;644;1261;1093;915;744;539;382;204;7693
"261020 PANELAS";2288;2268;2160;2123;4404;3805;3063;2417;1862;1362;722;26474
"261030 PARANATAMA";1007;1005;960;918;1852;1645;1413;1163;741;534;285;11523
"261040 PARNAMIRIM";1904;1890;1862;1856;3641;3243;2621;2116;1432;974;471;22010
"261050 PASSIRA";1988;2053;2103;2167;4598;4616;3882;3279;2149;1331;767;28933
"261060 PAUDALHO";4470;4513;4682;4926;9852;8944;7824;5414;3297;1832;756;56510
"261070 PAULISTA";20163;21556;23619;25388;52281;53224;48812;39295;28244;13954;5238;331774
"261080 PEDRA";1915;1888;1865;1942;3742;3298;2805;2301;1442;947;472;22617
"261090 PESQUEIRA";5170;5354;5530;5654;11056;9909;8444;7150;4589;2900;1639;67395
"261100 PETROLANDIA";3409;3362;3392;3264;6125;5820;4322;3195;2015;1147;497;36548
"261110 PETROLINA";28741;29342;31555;33275;64393;57068;45407;29700;16897;9148;3619;349145
"261120 POCAO";953;958;958;971;1862;1497;1310;1232;797;497;267;11302
"261130 POMBOS";1849;1892;1986;2213;4628;4525;3759;2777;1850;1071;541;27091
"261140 PRIMAVERA";1216;1199;1243;1390;2681;2429;1954;1353;869;432;200;14966
"261150 QUIPAPA";2367;2338;2226;2226;4585;4062;3019;2253;1536;951;474;26037
"261153 QUIXABA";528;548;542;516;1163;1019;843;679;532;303;140;6813
"261160 RECIFE";93078;98661;110964;122660;255656;269350;241576;201570;140212;75010;36990;1645727
"261170 RIACHO DAS ALMAS";1479;1474;1491;1590;3481;3252;2791;2135;1394;971;488;20546
"261180 RIBEIRAO";3576;3618;3753;4094;8132;7693;6426;4844;2925;1632;722;47415
"261190 RIO FORMOSO";1984;2015;2059;2053;4176;3893;3098;2208;1147;623;279;23535
"261200 SAIRE";650;651;664;797;1674;1429;1448;1037;749;545;288;9932
"261210 SALGADINHO";700;724;768;818;1702;1936;1547;1134;845;517;228;10919
"261220 SALGUEIRO";4981;5017;5190;5288;10084;9781;7994;5664;3564;2190;1177;60930
"261230 SALOA";1339;1341;1280;1238;2553;2273;1916;1603;1091;782;427;15843
"261240 SANHARO";2151;2220;2321;2552;4732;3790;3202;2460;1595;987;452;26462
"261245 SANTA CRUZ";1458;1407;1345;1383;2576;2124;1757;1343;927;738;340;15398
"261247 SANTA CRUZ DA BAIXA VERDE";1001;1031;1043;974;2010;2008;1586;1192;852;605;290;12592
"261250 SANTA CRUZ DO CAPIBARIBE";8540;8873;10314;10952;20558;19336;13426;8068;4486;2346;1038;107937
"261255 SANTA FILOMENA";1357;1301;1202;1188;2412;2064;1714;1249;947;702;341;14477
"261260 SANTA MARIA DA BOA VISTA";4138;4022;3903;3867;7259;6296;4793;3509;2257;1310;577;41931
"261270 SANTA MARIA DO CAMBUCA";1151;1124;1088;1152;2378;2153;1741;1355;926;699;370;14137
"261280 SANTA TEREZINHA";968;1011;1037;986;1884;1809;1324;1173;801;534;288;11815
"261290 SAO BENEDITO DO SUL";1238;1149;1127;1294;2881;2964;2189;1445;890;507;211;15895
"261300 SAO BENTO DO UNA";5245;5111;5001;5256;10327;9044;6939;5445;3802;2247;1087;59504
"261310 SAO CAITANO";2998;2990;3017;3184;6645;5852;4671;3486;2169;1455;778;37245
"261320 SAO JOAO";1972;1941;1884;1949;3969;3409;2774;2000;1500;920;475;22793
"261330 SAO JOAQUIM DO MONTE";1626;1597;1605;1767;3638;3216;2656;2209;1512;984;546;21356
"261340 SAO JOSE DA COROA GRANDE";1942;1877;1854;1901;3602;3220;2687;2063;1195;662;295;21298
"261350 SAO JOSE DO BELMONTE";2559;2621;2663;2769;5539;5154;4161;3474;2481;1656;882;33959
"261360 SAO JOSE DO EGITO";2368;2459;2514;2584;5457;5253;4312;3639;2587;1760;964;33897
"261370 SAO LOURENCO DA MATA";7955;8088;8527;9205;19048;19024;16294;11985;7596;3890;1618;113230
"261380 SAO VICENTE FERRER";1419;1430;1411;1477;3276;2724;2219;1751;1224;691;396;18018
"261390 SERRA TALHADA";6553;6802;7045;7002;14496;13874;11542;8539;5287;3456;1754;86350
"261400 SERRITA";1634;1600;1584;1675;3293;2851;2296;1776;1173;843;440;19165
"261410 SERTANIA";2686;2728;2786;2932;5739;5807;4606;3726;2456;1612;829;35907
"261420 SIRINHAEM";4191;4136;4131;4157;8260;7846;5881;3694;2028;1089;452;45865
"261430 MOREILANDIA";926;939;936;938;1836;1767;1363;1076;700;519;270;11270
"261440 SOLIDAO";481;489;471;460;1020;955;723;622;410;262;114;6007
"261450 SURUBIM";4651;4791;4904;5089;10682;10444;8771;6483;4633;3037;1604;65089
"261460 TABIRA";2126;2142;2219;2413;4674;4492;3572;2841;2053;1350;662;28544
"261470 TACAIMBO";970;999;1023;1088;2128;1979;1548;1282;896;620;341;12874
"261480 TACARATU";2416;2338;2245;2241;4319;3918;2980;2252;1556;995;505;25765
"261485 TAMANDARE";2085;1991;2016;2146;4237;3774;2896;2118;1212;660;253;23388
"261500 TAQUARITINGA DO NORTE";2207;2191;2291;2510;5087;4695;3746;2828;1710;1020;490;28775
"261510 TEREZINHA";602;613;580;549;1241;1075;809;703;517;317;163;7169
"261520 TERRA NOVA";810;831;866;873;1655;1485;1312;1037;604;406;217;10096
"261530 TIMBAUBA";3868;3918;3982;4071;8696;8274;7123;5604;3998;2305;1183;53022
"261540 TORITAMA";4036;3990;4512;4868;8795;8104;5250;2962;1537;776;389;45219
"261550 TRACUNHAEM";1134;1146;1149;1068;2173;2245;1957;1354;873;478;192;13769
"261560 TRINDADE";2977;2943;2895;2940;5449;4575;3284;2472;1517;1018;451;30521
"261570 TRIUNFO";993;1041;1059;1059;2404;2353;1962;1798;1201;893;491;15254
"261580 TUPANATINGA";2781;2689;2498;2491;4839;3826;2913;2326;1510;982;449;27304
"261590 TUPARETAMA";534;566;571;544;1210;1263;1056;1026;670;525;281;8246
"261600 VENTUROSA";1521;1547;1573;1579;3025;2861;2256;1808;1187;761;364;18482
"261610 VERDEJANTE";798;786;764;758;1601;1383;1116;956;681;469;222;9534
"261618 VERTENTE DO LERIO";552;556;514;512;1300;1205;977;816;608;364;214;7618
"261620 VERTENTES";1641;1645;1680;1721;3407;3447;2641;1861;1285;881;522;20731
"261630 VICENCIA";2435;2431;2500;2734;6026;5889;4280;3149;1900;933;366;32643
"261640 VITORIA DE SANTO ANTAO";9507;9802;10349;11005;22891;22910;19656;14755;9632;5551;2699;138757
"261650 XEXEU";1351;1356;1293;1251;2698;2198;1777;1310;816;470;205;14725
"270010 AGUA BRANCA";1773;1826;1862;1885;3500;2839;2229;1809;1182;878;413;20196
"270020 ANADIA";1378;1440;1527;1536;2994;2618;2245;1710;1136;649;312;17545
"270030 ARAPIRACA";16398;17400;19334;21195;41455;36749;30048;22832;14609;8269;3458;231747
"270040 ATALAIA";4289;4328;4523;4811;8510;7012;5448;3891;2569;1275;529;47185
"270050 BARRA DE SANTO ANTONIO";1388;1396;1474;1633;2989;2381;1966;1332;860;372;141;15932
"270060 BARRA DE SAO MIGUEL";678;711;770;809;1539;1326;1131;723;381;181;73;8322
"270070 BATALHA";1382;1413;1558;1785;3314;2841;2147;1773;1089;648;282;18232
"270080 BELEM";293;314;334;343;713;645;559;452;344;244;103;4344
"270090 BELO MONTE";497;525;552;625;1268;1018;781;664;406;242;126;6704
"270100 BOCA DA MATA";2121;2204;2357;2615;4813;4069;3413;2512;1816;951;410;27281
"270110 BRANQUINHA";965;962;1010;1071;1855;1538;1195;849;629;310;110;10494
"270120 CACIMBINHAS";884;902;910;948;1890;1585;1233;1092;712;469;233;10858
"270130 CAJUEIRO";1835;1889;2055;2278;3820;3365;2328;1701;1116;612;265;21264
"270135 CAMPESTRE";613;640;642;669;1279;1030;865;568;337;195;98;6936
"270140 CAMPO ALEGRE";4892;5152;5686;6237;10834;9155;6307;4242;2739;1380;439;57063
"270150 CAMPO GRANDE";759;783;810;897;1743;1408;1075;899;639;366;179;9558
"270160 CANAPI";1718;1709;1678;1695;3165;2301;1930;1610;979;663;274;17722
"270170 CAPELA";1495;1513;1610;1774;2946;2447;2013;1435;985;577;258;17053
"270180 CARNEIROS";946;918;909;949;1759;1291;985;754;452;298;151;9412
"270190 CHA PRETA";672;690;677;666;1245;1056;896;644;427;243;95;7311
"270200 COITE DO NOIA";783;839;896;944;1752;1476;1258;1193;806;513;233;10693
"270210 COLONIA LEOPOLDINA";1974;1980;2067;2239;3937;3199;2567;1669;1152;625;289;21698
"270220 COQUEIRO SECO";449;466;495;534;1000;911;764;578;381;176;91;5845
"270230 CORURIPE";4723;4843;5252;5631;10252;9008;7035;5120;2957;1504;608;56933
"270235 CRAIBAS";1967;2036;2112;2229;4318;3518;2786;2383;1601;903;366;24219
"270240 DELMIRO GOUVEIA";4065;4277;4582;4684;8914;8021;6442;5005;3232;1940;854;52016
"270250 DOIS RIACHOS";890;910;942;1032;2022;1584;1347;1036;690;430;192;11075
"270255 ESTRELA DE ALAGOAS";1312;1403;1425;1407;2988;2670;2274;1851;1414;1007;454;18205
"270260 FEIRA GRANDE";1806;1878;1953;1969;3944;3330;2570;2050;1395;878;393;22166
"270270 FELIZ DESERTO";391;395;400;429;944;691;559;447;286;142;70;4754
"270280 FLEXEIRAS";1114;1123;1166;1283;2291;1701;1540;1174;767;444;187;12790
"270290 GIRAU DO PONCIANO";3313;3410;3637;4049;7575;6190;4645;3650;2445;1400;603;40917
"270300 IBATEGUARA";1366;1428;1419;1502;2860;2131;1750;1377;964;543;276;15616
"270310 IGACI";1931;2053;2117;2081;4129;3915;3174;2614;1900;1196;521;25631
"270320 IGREJA NOVA";1917;1984;2083;2155;4449;3905;2956;2211;1512;844;483;24499
"270330 INHAPI";1733;1735;1700;1779;3308;2541;1903;1554;1047;713;372;18385
"270340 JACARE DOS HOMENS";437;443;459;471;908;732;637;531;338;202;95;5253
"270350 JACUIPE";621;635;650;736;1371;1050;836;558;314;177;73;7021
"270360 JAPARATINGA";769;767;820;894;1459;1198;978;726;461;206;83;8361
"270370 JARAMATAIA";466;468;516;569;1028;880;674;566;317;201;85;5770
"270375 JEQUIA DA PRAIA";970;965;1023;1166;2180;1766;1458;970;587;343;152;11580
"270380 JOAQUIM GOMES";2383;2345;2408;2495;4096;3354;2790;1983;1288;599;252;23993
"270390 JUNDIA";329;346;357;370;718;603;528;432;256;150;66;4155
"270400 JUNQUEIRO";1830;1901;2065;2302;4410;3835;3035;2355;1594;950;450;24727
"270410 LAGOA DA CANOA";1277;1365;1501;1664;3057;2612;2144;1777;1267;843;345;17852
"270420 LIMOEIRO DE ANADIA";2065;2103;2270;2536;5165;4616;3482;2813;1871;1192;522;28635
"270430 MACEIO";64566;69440;81171;91490;174167;163563;145236;110230;70520;34177;14388;1018948
"270440 MAJOR ISIDORO";1526;1592;1663;1766;3525;2953;2369;1972;1255;809;374;19804
"270450 MARAGOGI";2944;2921;3063;3338;6167;4958;4010;2681;1529;796;297;32704
"270460 MARAVILHA";754;767;751;787;1626;1298;1032;941;615;404;188;9163
"270470 MARECHAL DEODORO";3982;4059;4404;4968;9213;8095;7001;5106;3138;1385;550;51901
"270480 MARIBONDO";947;1001;1082;1175;2216;1996;1692;1277;959;620;299;13264
"270490 MAR VERMELHO";241;258;254;270;551;483;511;382;286;175;103;3514
"270500 MATA GRANDE";2367;2388;2368;2392;4458;3487;2662;2184;1456;974;480;25216
"270510 MATRIZ DE CAMARAGIBE";2123;2139;2227;2478;4407;3616;3063;2148;1425;709;307;24642
"270520 MESSIAS";1618;1649;1745;1893;3223;2676;2124;1376;887;462;203;17856
"270530 MINADOR DO NEGRAO";362;397;422;423;896;797;718;542;413;261;98;5329
"270540 MONTEIROPOLIS";649;661;653;705;1343;990;782;588;402;255;131;7159
"270550 MURICI";2488;2552;2731;2921;5155;4276;3258;2280;1453;771;351;28236
"270560 NOVO LINO";1161;1183;1227;1236;2307;1975;1460;1036;611;339;155;12690
"270570 OLHO D'AGUA DAS FLORES";1722;1783;1879;2041;3875;3169;2622;1997;1284;803;419;21594
"270580 OLHO D'AGUA DO CASADO";855;870;883;932;1822;1346;959;799;462;315;130;9373
"270590 OLHO D'AGUA GRANDE";477;484;472;464;875;728;566;420;296;231;110;5123
"270600 OLIVENCA";909;919;930;1066;2206;1697;1359;1057;733;486;255;11617
"270610 OURO BRANCO";971;994;1023;1028;1973;1608;1331;1076;721;505;266;11496
"270620 PALESTINA";430;452;434;462;913;638;586;466;299;215;116;5011
"270630 PALMEIRA DOS INDIOS";5072;5420;5953;6150;11749;11271;9550;7764;5273;3395;1621;73218
"270640 PAO DE ACUCAR";2054;2129;2077;2016;4565;3492;2858;2277;1531;920;480;24399
"270642 PARICONHA";919;934;967;998;1770;1450;1232;918;623;499;223;10533
"270644 PARIPUEIRA";1065;1068;1142;1310;2405;2020;1802;1149;719;350;146;13176
"270650 PASSO DE CAMARAGIBE";1472;1426;1460;1597;2722;2275;1815;1143;766;376;193;15245
"270660 PAULO JACINTO";537;552;612;699;1234;1183;963;719;562;337;166;7564
"270670 PENEDO";4726;4994;5325;5648;11271;10208;8012;6225;4046;2117;1111;63683
"270680 PIACABUCU";1440;1505;1562;1675;3170;2746;2147;1641;1069;576;296;17827
"270690 PILAR";2887;2965;3165;3358;5870;5455;4476;3193;2169;1106;467;35111
"270700 PINDOBA";217;213;232;276;493;430;407;295;207;80;58;2908
"270710 PIRANHAS";2307;2340;2366;2501;4805;3549;2749;1999;1329;788;306;25039
"270720 POCO DAS TRINCHEIRAS";1395;1395;1373;1404;2763;1947;1540;1274;705;402;188;14386
"270730 PORTO CALVO";2324;2347;2456;2791;5007;3983;3386;2250;1426;803;392;27165
"270740 PORTO DE PEDRAS";669;645;681;760;1295;1175;1010;767;459;215;110;7786
"270750 PORTO REAL DO COLEGIO";1578;1632;1713;1783;3590;3091;2444;1905;1257;718;355;20066
"270760 QUEBRANGULO";839;881;930;978;2060;1715;1453;1051;748;439;200;11294
"270770 RIO LARGO";5510;5827;6460;7218;13761;11268;10097;7379;4462;2179;959;75120
