"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"261330 SAO JOAQUIM DO MONTE";1764;2030;2185;2066;3577;2707;2245;1679;1327;891;437;20908
"261340 SAO JOSE DA COROA GRANDE";1862;2011;2010;1849;3245;2530;1883;1268;871;497;193;18219
"261350 SAO JOSE DO BELMONTE";2906;3306;3470;3397;5863;4297;3514;2629;2006;1235;669;33292
"261360 SAO JOSE DO EGITO";2599;2791;2985;3012;5487;4322;3691;2823;2267;1413;817;32207
"261370 SAO LOURENCO DA MATA";8608;9093;9609;9667;19729;16697;12789;8761;5306;2718;1181;104158
"261380 SAO VICENTE FERRER";1526;1733;1953;1906;2986;2282;1775;1300;908;624;314;17307
"261390 SERRA TALHADA";7164;7239;7649;7766;14668;11975;9090;6053;4581;2648;1491;80324
"261400 SERRITA";1815;2007;2070;1944;3294;2467;1870;1291;1076;596;404;18834
"261410 SERTANIA";2944;3207;3326;3085;6132;4692;3880;2789;2248;1376;704;34383
"261420 SIRINHAEM";4204;4176;4340;4287;8147;6014;4021;2529;1637;886;333;40574
"261430 MOREILANDIA";1058;1124;1180;1121;2024;1451;1189;811;688;387;240;11273
"261440 SOLIDAO";538;582;636;641;1010;698;627;481;361;189;96;5859
"261450 SURUBIM";4850;5184;5643;5487;10612;8609;6465;4887;3786;2324;1288;59135
"261460 TABIRA";2248;2609;2629;2526;4673;3592;2931;2267;1784;1054;525;26838
"261470 TACAIMBO";1118;1276;1330;1254;2337;1711;1360;1009;831;528;288;13042
"261480 TACARATU";2317;2339;2388;2161;3980;2837;2144;1635;1217;723;388;22129
"261485 TAMANDARE";2086;2225;2267;2222;4017;2910;2155;1421;940;466;176;20885
"261500 TAQUARITINGA DO NORTE";2160;2329;2448;2451;4631;3632;2801;1940;1405;791;426;25014
"261510 TEREZINHA";657;656;749;700;1147;840;707;562;429;264;144;6855
"261520 TERRA NOVA";856;882;888;839;1579;1304;997;644;476;276;174;8915
"261530 TIMBAUBA";4697;4952;5421;5355;9728;7793;6316;4815;3283;2010;998;55368
"261540 TORITAMA";3574;3471;3506;3664;8114;5339;3346;1938;1148;690;335;35125
"261550 TRACUNHAEM";1275;1188;1218;1284;2523;2053;1503;1045;706;348;157;13300
"261560 TRINDADE";2999;3092;3208;2732;4977;3544;2668;1738;1362;717;347;27384
"261570 TRIUNFO";1181;1259;1435;1503;2606;1976;1814;1316;1152;717;410;15369
"261580 TUPANATINGA";2741;2965;3007;2595;4042;2893;2272;1685;1352;714;399;24665
"261590 TUPARETAMA";629;650;729;719;1339;1068;1003;696;666;412;227;8138
"261600 VENTUROSA";1576;1665;1638;1572;2924;2256;1841;1277;978;548;295;16570
"261610 VERDEJANTE";886;933;1012;946;1522;1156;977;762;614;343;177;9328
"261618 VERTENTE DO LERIO";659;732;851;884;1338;1019;831;703;534;350;217;8118
"261620 VERTENTES";1647;1683;1698;1700;3384;2552;1888;1432;1148;734;483;18349
"261630 VICENCIA";2605;2927;3323;3287;6242;4498;3524;2366;1466;756;282;31276
"261640 VITORIA DE SANTO ANTAO";10496;11100;11924;11940;24180;20290;15752;10844;7213;4145;2065;129949
"261650 XEXEU";1453;1532;1784;1587;2453;1894;1437;959;716;397;166;14378
"270010 AGUA BRANCA";2104;2318;2384;2135;3253;2331;1881;1310;1144;628;311;19799
"270020 ANADIA";1709;1816;1912;1881;3076;2360;1888;1337;969;568;251;17767
"270030 ARAPIRACA";19418;20906;22327;21387;40184;31828;24851;16708;11020;5716;2324;216669
"270040 ATALAIA";4873;5341;5338;4678;8024;5955;4332;3178;1953;1007;417;45096
"270050 BARRA DE SANTO ANTONIO";1487;1656;1740;1549;2616;1995;1386;966;564;273;115;14347
"270060 BARRA DE SAO MIGUEL";769;784;881;783;1484;1183;858;492;257;123;49;7663
"270070 BATALHA";1589;1880;1852;1782;3128;2239;1824;1191;855;439;217;16996
"270080 BELEM";428;480;540;523;860;657;525;404;359;186;84;5046
"270090 BELO MONTE";577;732;808;759;1155;816;704;462;317;208;82;6620
"270100 BOCA DA MATA";2501;2907;2973;2725;4766;3681;2749;2003;1213;618;281;26417
"270110 BRANQUINHA";1168;1335;1326;1239;1943;1326;990;784;485;212;87;10895
"270120 CACIMBINHAS";1050;1119;1194;1064;1757;1303;1081;772;619;361;177;10497
"270130 CAJUEIRO";2124;2414;2376;2113;3842;2622;2009;1370;905;489;214;20478
"270135 CAMPESTRE";686;808;856;701;1111;921;648;423;301;203;69;6727
"270140 CAMPO ALEGRE";5473;5782;6063;5387;10570;7228;4710;3155;2047;866;287;51568
"270150 CAMPO GRANDE";882;1065;1159;1034;1613;1158;938;703;484;294;122;9452
"270160 CANAPI";2028;2235;2268;1919;2727;2028;1687;1155;988;483;244;17762
"270170 CAPELA";1853;2178;2140;1785;3138;2314;1704;1248;868;445;236;17909
"270180 CARNEIROS";984;1085;1087;921;1387;1001;766;492;400;245;118;8486
"270190 CHA PRETA";800;858;864;746;1218;952;693;516;387;186;90;7310
"270200 COITE DO NOIA";1046;1203;1274;1177;1923;1403;1212;876;644;359;155;11272
"270210 COLONIA LEOPOLDINA";2147;2463;2425;2100;3502;2651;1875;1428;938;534;240;20303
"270220 COQUEIRO SECO";532;567;572;543;1026;823;605;447;268;169;76;5628
"270230 CORURIPE";5392;5797;5733;5549;10083;7475;5516;3543;2137;1042;460;52727
"270235 CRAIBAS";2309;2528;2752;2456;4030;2887;2417;1733;1201;600;273;23186
"270240 DELMIRO GOUVEIA";4791;5001;5149;4843;8791;6745;5329;3733;2692;1409;674;49157
"270250 DOIS RIACHOS";1091;1245;1300;1172;1841;1442;1146;801;626;341;166;11171
"270255 ESTRELA DE ALAGOAS";1566;1737;1883;1807;2873;2174;1811;1502;1261;683;324;17621
"270260 FEIRA GRANDE";2208;2308;2494;2365;3903;2798;2249;1600;1168;636;281;22010
"270270 FELIZ DESERTO";440;478;526;503;777;591;474;320;193;118;49;4469
"270280 FLEXEIRAS";1285;1517;1564;1351;2046;1633;1259;906;596;289;148;12594
"270290 GIRAU DO PONCIANO";3619;4255;4454;4038;6695;4681;3655;2628;1795;959;414;37193
"270300 IBATEGUARA";1584;1817;2023;1627;2553;1851;1467;1112;767;455;241;15497
"270310 IGACI";2420;2602;2752;2650;4485;3227;2651;2150;1637;835;425;25834
"270320 IGREJA NOVA";2224;2392;2560;2584;4365;3091;2320;1709;1111;712;418;23486
"270330 INHAPI";2041;2284;2417;1919;2932;2052;1697;1191;924;597;252;18306
"270340 JACARE DOS HOMENS";582;644;650;611;938;722;592;394;283;150;82;5648
"270350 JACUIPE";713;860;935;787;1260;935;681;453;329;147;90;7190
"270360 JAPARATINGA";874;983;884;820;1404;1094;728;518;326;155;85;7871
"270370 JARAMATAIA";596;640;645;615;1105;776;648;383;272;137;64;5881
"270375 JEQUIA DA PRAIA";1194;1408;1435;1273;2234;1709;1173;784;495;265;108;12078
"270380 JOAQUIM GOMES";2719;2940;2819;2352;3928;2872;2143;1551;946;452;251;22973
"270390 JUNDIA";400;474;535;479;737;571;469;319;219;106;60;4369
"270400 JUNQUEIRO";2228;2691;2767;2665;4520;3286;2546;1821;1242;691;327;24784
"270410 LAGOA DA CANOA";1705;2050;2125;1978;3269;2418;1984;1444;1060;518;242;18793
"270420 LIMOEIRO DE ANADIA";2406;2892;3011;2951;4931;3571;2847;1934;1420;785;304;27052
"270430 MACEIO";78284;83421;87427;84917;176394;154438;122088;80877;44576;22073;10000;944495
"270440 MAJOR ISIDORO";1779;2004;2151;1993;3194;2486;2065;1402;1115;620;296;19105
"270450 MARAGOGI";3089;3410;3482;3150;5266;4043;2776;1796;1141;519;227;28899
"270460 MARAVILHA";1150;1218;1349;1170;1870;1353;1157;740;551;298;151;11007
"270470 MARECHAL DEODORO";4406;4946;5070;4568;8424;6961;5169;3483;1954;925;425;46331
"270480 MARIBONDO";1236;1432;1459;1387;2514;1907;1442;1151;852;492;223;14095
"270490 MAR VERMELHO";324;375;398;343;593;546;406;324;215;156;63;3743
"270500 MATA GRANDE";2822;3083;3144;2739;4102;2843;2338;1699;1367;765;428;25330
"270510 MATRIZ DE CAMARAGIBE";2492;2930;2988;2540;4355;3367;2375;1761;1089;574;260;24731
"270520 MESSIAS";1684;1860;1915;1572;2937;2167;1541;1024;634;347;141;15822
"270530 MINADOR DO NEGRAO";464;504;585;567;938;763;564;452;348;151;78;5414
"270540 MONTEIROPOLIS";738;884;921;786;1167;856;628;449;347;208;108;7092
"270550 MURICI";2867;3182;3133;2919;4903;3555;2598;1807;1190;670;283;27107
"270560 NOVO LINO";1281;1316;1374;1296;2201;1544;1129;766;512;280;133;11832
"270570 OLHO D'AGUA DAS FLORES";2041;2312;2475;2184;3636;2784;2171;1446;1038;600;347;21034
"270580 OLHO D'AGUA DO CASADO";937;1039;1081;997;1480;1019;815;509;411;202;93;8583
"270590 OLHO D'AGUA GRANDE";554;586;603;523;841;639;470;335;281;169;59;5060
"270600 OLIVENCA";1013;1279;1430;1252;1860;1386;1056;783;616;366;200;11241
"270610 OURO BRANCO";1142;1205;1289;1152;1879;1417;1118;743;573;330;197;11045
"270620 PALESTINA";474;562;647;497;737;598;427;290;252;154;78;4716
"270630 PALMEIRA DOS INDIOS";6353;6729;6890;6661;12576;10139;8182;5925;4555;2561;1268;71839
"270640 PAO DE ACUCAR";2554;2563;3150;2782;4185;3076;2468;1753;1260;758;391;24940
"270642 PARICONHA";1089;1211;1191;1061;1690;1333;965;708;687;335;194;10464
"270644 PARIPUEIRA";1101;1274;1304;1152;2062;1718;1117;817;476;232;109;11362
"270650 PASSO DE CAMARAGIBE";1699;1889;1778;1556;2716;2053;1328;982;575;336;186;15098
"270660 PAULO JACINTO";669;810;781;760;1388;987;750;611;455;252;149;7612
"270670 PENEDO";5697;6128;6755;6163;11394;8518;6834;4749;2898;1801;850;61787
"270680 PIACABUCU";1712;1896;2066;1746;3183;2340;1757;1256;854;556;217;17583
"270690 PILAR";3419;3660;3655;3256;6242;4829;3557;2563;1593;762;405;33941
"270700 PINDOBA";261;330;313;303;503;401;325;245;113;101;45;2940
"270710 PIRANHAS";2604;2861;2996;2551;3985;3022;2283;1465;953;444;198;23362
"270720 POCO DAS TRINCHEIRAS";1614;1739;1836;1559;2280;1660;1357;896;598;313;175;14027
"270730 PORTO CALVO";2611;3132;3140;2758;4550;3671;2581;1726;1087;657;276;26189
"270740 PORTO DE PEDRAS";899;997;950;869;1603;1182;902;650;381;230;110;8773
"270750 PORTO REAL DO COLEGIO";1878;2012;2160;2108;3474;2526;1984;1449;1030;599;305;19525
"270760 QUEBRANGULO";1069;1187;1310;1283;2050;1609;1168;942;673;358;185;11834
"270770 RIO LARGO";6661;7315;7733;7106;12561;10985;8516;5460;3173;1703;721;71934
"270780 ROTEIRO";877;921;820;659;1260;883;543;428;286;114;50;6841
"270790 SANTA LUZIA DO NORTE";648;797;777;677;1256;1068;672;519;341;178;84;7017
"270800 SANTANA DO IPANEMA";4661;5198;5336;4738;7959;5987;4631;3074;2178;1237;677;45676
"270810 SANTANA DO MUNDAU";1116;1258;1387;1237;2011;1415;1093;842;537;298;155;11349
"270820 SAO BRAS";634;738;764;744;1087;910;733;516;389;221;130;6866
"270830 SAO JOSE DA LAJE";2307;2669;2856;2425;3834;3010;2257;1712;1083;626;338;23117
"270840 SAO JOSE DA TAPERA";3457;3931;4297;3401;4873;3391;2689;1791;1436;807;419;30492
"270850 SAO LUIS DO QUITUNDE";3623;4228;4125;3575;5906;4387;2948;2071;1213;615;275;32966
"270860 SAO MIGUEL DOS CAMPOS";5416;5876;5710;5463;10721;7981;5922;3933;2283;1153;453;54911
"270870 SAO MIGUEL DOS MILAGRES";753;751;736;703;1303;1092;720;524;353;217;82;7234
"270880 SAO SEBASTIAO";3348;3712;3781;3410;5797;4177;3185;2386;1543;825;390;32554
"270890 SATUBA";1055;1243;1360;1212;2367;1959;1530;929;531;274;102;12562
"270895 SENADOR RUI PALMEIRA";1528;1713;1784;1514;2081;1498;1193;746;644;336;165;13202
"270900 TANQUE D'ARCA";563;632;694;673;1129;849;656;494;402;251;96;6439
"270910 TAQUARANA";1772;1961;2128;1936;3210;2392;1948;1516;1190;580;279;18912
"270915 TEOTONIO VILELA";4545;5055;5148;4492;7437;5548;3948;2776;1742;768;348;41807
"270920 TRAIPU";2790;3153;3311;2877;4269;3120;2608;1808;1368;775;357;26436
"270930 UNIAO DOS PALMARES";6225;7037;7357;6522;11238;8435;6383;4648;3158;1707;821;63531
"270940 VICOSA";2486;2764;2960;2731;4527;3574;2735;2024;1260;740;393;26194
"280010 AMPARO DE SAO FRANCISCO";216;222;249;227;425;318;251;161;124;79;40;2312
"280020 AQUIDABA";1757;1936;2146;2027;3438;2786;2224;1647;1204;745;390;20300
"280030 ARACAJU";43413;42983;48059;50101;117139;95381;74818;50526;28485;14210;7318;572433
"280040 ARAUA";1028;1116;1250;1228;1972;1566;1229;839;557;291;150;11226
"280050 AREIA BRANCA";1575;1701;1907;1754;3180;2542;1794;1137;737;468;211;17006
"280060 BARRA DOS COQUEIROS";2301;2316;2534;2357;4732;3968;3086;1776;976;543;222;24811
"280067 BOQUIM";2242;2444;2748;2609;4411;3805;3105;1983;1480;725;375;25927
"280070 BREJO GRANDE";881;872;997;863;1362;985;717;502;314;243;102;7838
"280100 CAMPO DO BRITO";1450;1522;1779;1596;2969;2431;1922;1337;981;625;327;16939
"280110 CANHOBA";389;426;470;426;673;537;436;273;222;135;49;4036
"280120 CANINDE DE SAO FRANCISCO";2569;3032;3108;2735;4452;3540;2289;1297;867;405;213;24507
"280130 CAPELA";2956;3178;3448;3123;5793;4207;3165;2197;1516;941;460;30984
"280140 CARIRA";1823;1988;2097;1985;3500;2824;2253;1656;1209;676;386;20397
"280150 CARMOPOLIS";1372;1407;1523;1354;2667;1986;1436;879;438;216;110;13388
"280160 CEDRO DE SAO JOAO";497;508;514;484;943;849;750;454;390;222;112;5723
"280170 CRISTINAPOLIS";1644;1847;2001;1740;2942;2267;1605;973;681;347;160;16207
"280190 CUMBE";290;371;396;389;659;589;442;278;246;148;66;3874
"280200 DIVINA PASTORA";439;439;504;426;758;641;465;293;195;104;50;4314
"280210 ESTANCIA";5718;6027;6848;6690;12134;9447;7524;5058;3087;1766;901;65200
"280220 FEIRA NOVA";477;571;626;552;921;764;586;391;277;160;82;5407
"280230 FREI PAULO";1200;1237;1491;1430;2528;2093;1559;1050;735;425;228;13976
"280240 GARARU";1063;1185;1280;1143;2038;1663;1293;847;621;342;155;11630
"280250 GENERAL MAYNARD";236;268;333;289;556;442;323;225;146;72;49;2939
"280260 GRACHO CARDOSO";489;510;587;565;981;801;672;484;335;204;119;5747
"280270 ILHA DAS FLORES";938;886;1007;921;1427;1099;852;559;394;277;150;8510
"280280 INDIAROBA";1769;1895;1951;1749;2800;2052;1454;1000;660;390;180;15900
"280290 ITABAIANA";7358;7942;8950;8651;16786;13521;10189;6682;4219;2279;1193;87770
"280300 ITABAIANINHA";3887;4260;4450;4023;7179;5341;4097;2799;1796;1053;485;39370
"280310 ITABI";370;456;520;495;764;715;647;493;345;175;111;5091
"280320 ITAPORANGA D'AJUDA";2938;3090;3427;3216;5814;4483;3142;1936;1381;777;367;30571
"280330 JAPARATUBA";1430;1631;1891;1759;3109;2341;1954;1292;853;473;255;16988
"280340 JAPOATA";1362;1401;1448;1405;2476;1864;1376;915;702;376;176;13501
"280350 LAGARTO";7803;8883;10070;9628;16897;13831;11312;7634;5189;2957;1491;95695
"280360 LARANJEIRAS";2619;2698;2918;2859;5566;4101;2937;1706;1020;471;215;27110
"280370 MACAMBIRA";541;582;662;641;1081;912;751;540;375;241;148;6474
"280380 MALHADA DOS BOIS";367;343;388;338;614;522;399;230;160;108;33;3502
"280390 MALHADOR";1087;1146;1297;1221;2177;1807;1383;961;635;344;174;12232
"280400 MARUIM";1711;1615;1713;1670;3206;2523;1804;1108;716;352;170;16588
"280410 MOITA BONITA";866;879;1093;1070;1971;1677;1238;957;743;439;266;11199
"280420 MONTE ALEGRE DE SERGIPE";1388;1473;1580;1433;2426;1915;1389;856;590;304;144;13498
"280430 MURIBECA";618;707;792;808;1406;1074;783;571;388;225;97;7469
"280440 NEOPOLIS";1710;1825;2051;1990;3370;2595;2044;1434;971;602;293;18885
"280445 NOSSA SENHORA APARECIDA";670;756;875;875;1489;1350;986;722;528;259;148;8658
"280450 NOSSA SENHORA DA GLORIA";2811;3145;3481;3272;6250;4768;3717;2333;1600;820;433;32630
"280460 NOSSA SENHORA DAS DORES";2194;2363;2622;2535;4443;3523;2783;1928;1326;754;381;24852
"280470 NOSSA SENHORA DE LOURDES";579;596;703;637;1070;884;753;494;353;190;85;6344
"280480 NOSSA SENHORA DO SOCORRO";15251;15957;17353;16299;30705;26015;21076;10911;4953;2008;842;161370
"280490 PACATUBA";1315;1434;1571;1403;2476;1673;1239;932;620;389;168;13220
"280500 PEDRA MOLE";247;227;306;296;555;441;354;266;158;89;63;3002
"280510 PEDRINHAS";792;926;1054;959;1546;1206;1017;632;432;243;119;8926
"280520 PINHAO";488;547;618;570;1044;840;708;526;389;175;120;6025
"280530 PIRAMBU";866;871;967;882;1582;1133;901;567;354;217;94;8434
"280540 POCO REDONDO";3390;3649;3896;3527;5466;3990;2978;1876;1330;595;359;31056
"280550 POCO VERDE";1748;2074;2380;2267;3637;3076;2518;1838;1444;819;437;22238
"280560 PORTO DA FOLHA";2706;2780;3206;2936;4971;3750;2810;1893;1332;754;416;27554
"280570 PROPRIA";2566;2604;2899;2927;5256;4008;3676;2194;1438;909;446;28923
"280580 RIACHAO DO DANTAS";1697;2036;2262;2137;3322;2755;2140;1369;1086;643;312;19759
"280590 RIACHUELO";979;979;1020;938;1908;1365;988;608;373;197;93;9448
"280600 RIBEIROPOLIS";1322;1436;1701;1660;3130;2604;2007;1392;1097;632;375;17356
"280610 ROSARIO DO CATETE";922;924;976;927;1781;1422;1022;619;351;171;95;9210
"280620 SALGADO";1645;1902;2236;2048;3434;2989;2179;1423;1029;564;259;19708
"280630 SANTA LUZIA DO ITANHY";1428;1538;1686;1481;2313;1633;1207;892;528;267;142;13115
"280640 SANTANA DO SAO FRANCISCO";719;701;802;776;1360;1002;688;452;311;195;89;7095
"280650 SANTA ROSA DE LIMA";356;413;425;383;628;546;398;264;201;137;59;3810
"280660 SANTO AMARO DAS BROTAS";1166;1051;1213;1125;2156;1664;1273;867;549;341;165;11570
"280670 SAO CRISTOVAO";7406;7274;8071;7744;15355;12345;9511;6031;3100;1569;720;79126
"280680 SAO DOMINGOS";924;973;1114;1048;1798;1543;1044;830;602;321;186;10383
"280690 SAO FRANCISCO";264;311;339;280;541;470;374;240;162;89;47;3117
"280700 SAO MIGUEL DO ALEIXO";278;371;414;426;655;519;392;296;212;121;65;3749
"280710 SIMAO DIAS";3059;3619;4145;3900;6830;5521;4548;2950;2346;1454;809;39181
"280720 SIRIRI";834;799;904;807;1415;1124;834;582;402;237;126;8064
"280730 TELHA";255;275;337;313;527;476;347;203;135;76;43;2987
"280740 TOBIAS BARRETO";3900;4573;5091;5100;8512;6812;5598;3784;2773;1623;787;48553
"280750 TOMAR DO GERU";1196;1441;1569;1508;2447;1883;1414;899;653;377;159;13546
"280760 UMBAUBA";2155;2351;2580;2336;4287;3124;2398;1596;959;510;256;22552
"290010 ABAIRA";568;636;688;782;1459;1174;1122;1000;736;547;342;9054
"290020 ABARE";1731;1925;1908;1779;3144;2303;1651;1138;863;440;320;17202
"290030 ACAJUTIBA";1387;1578;1617;1480;2438;1908;1535;1157;832;558;352;14842
"290035 ADUSTINA";1247;1570;1746;1656;2894;2186;1813;1214;957;520;281;16084
"290040 AGUA FRIA";1223;1539;1822;1768;2953;2043;1518;1215;1135;632;400;16248
"290050 ERICO CARDOSO";714;909;1040;1113;2122;1468;1240;963;796;521;275;11161
"290060 AIQUARA";386;446;435;488;839;553;539;471;295;218;107;4777
"290070 ALAGOINHAS";10660;11448;12767;13135;27968;23153;18257;11746;7586;4357;2420;143497
"290080 ALCOBACA";2185;2288;2448;2276;3903;2999;2305;1799;1138;604;300;22245
"290090 ALMADINA";499;548;682;648;1082;784;731;648;470;292;162;6546
"290100 AMARGOSA";2561;3273;3362;3408;6092;5089;3903;2767;2023;1533;1019;35030
"290110 AMELIA RODRIGUES";2129;2341;2516;2409;4803;3874;3001;2116;1394;739;378;25700
"290115 AMERICA DOURADA";1629;1717;1829;1669;2643;2160;1728;1185;841;499;236;16136
"290120 ANAGE";1967;2297;2559;2590;4284;3458;2940;2460;1983;1212;652;26402
"290130 ANDARAI";1195;1521;1577;1443;2381;1591;1255;950;739;374;234;13260
"290135 ANDORINHA";1167;1420;1551;1508;2827;2313;1798;1170;966;528;358;15606
"290140 ANGICAL";1147;1337;1495;1464;2659;1835;1528;1208;946;558;228;14405
"290150 ANGUERA";743;846;914;1014;1972;1498;1105;812;743;476;257;10380
"290160 ANTAS";1158;1309;1487;1620;3176;2596;2073;1405;1204;756;417;17201
"290170 ANTONIO CARDOSO";1011;1048;1229;1298;2255;1481;1180;805;711;464;282;11764
"290180 ANTONIO GONCALVES";944;1078;1139;1067;1883;1495;1151;882;654;392;225;10910
"290190 APORA";1441;1751;1853;1663;2757;2288;1812;1379;1122;670;380;17116
"290195 APUAREMA";643;753;797;863;1356;917;782;687;436;285;129;7648
"290200 ARACATU";1064;1165;1277;1431;2517;1779;1612;1298;1021;629;334;14127
"290205 ARACAS";1115;1240;1326;1385;2321;1599;1113;839;472;245;171;11826
"290210 ARACI";4760;5899;6337;5554;8742;6377;4997;3482;2936;1460;868;51412
"290220 ARAMARI";773;1008;1077;1098;2054;1632;1122;800;595;337;207;10703
"290225 ARATACA";1250;1315;1348;1139;1889;1454;1165;972;631;344;153;11660
"290230 ARATUIPE";687;866;998;951;1626;1207;897;657;440;251;115;8695
"290240 AURELINO LEAL";1317;1343;1586;1555;2608;1711;1457;1090;734;463;233;14097
"290250 BAIANOPOLIS";1273;1261;1370;1305;2399;1778;1417;1040;769;462;233;13307
"290260 BAIXA GRANDE";1942;2090;2105;2138;3337;2571;2175;1718;1308;796;495;20675
"290265 BANZAE";1189;1282;1413;1354;2248;1707;1383;943;860;476;248;13103
"290270 BARRA";5120;6124;6443;5800;8615;5741;4547;3198;2299;1371;653;49911
"290280 BARRA DA ESTIVA";1977;2242;2394;2296;4670;3087;2359;1722;1108;672;336;22863
"290290 BARRA DO CHOCA";3401;3442;3811;3697;6887;4948;3758;2554;1914;1095;480;35987
"290300 BARRA DO MENDES";1114;1303;1342;1282;2112;1653;1509;1292;1040;584;309;13540
"290310 BARRA DO ROCHA";608;650;664;705;1298;907;749;549;395;218;101;6844
"290320 BARREIRAS";12632;12865;13639;13904;29777;21967;16047;9117;4818;2538;1143;138447
"290323 BARRO ALTO";1177;1382;1399;1320;2283;1849;1506;1069;857;512;221;13575
"290327 BARROCAS";1310;1388;1398;1501;3123;2083;1412;983;816;361;201;14576
"290330 BARRO PRETO";584;630;749;731;1263;957;803;649;446;257;111;7180
"290340 BELMONTE";2106;2404;2402;2241;3764;2905;2307;1765;1182;707;339;22122
"290350 BELO CAMPO";1440;1658;1827;1801;3100;2407;2060;1552;1256;809;423;18333
"290360 BIRITINGA";1300;1584;1677;1658;2946;2027;1633;1169;955;618;357;15924
"290370 BOA NOVA";1185;1618;1748;1768;2635;1901;1614;1304;1122;703;409;16007
"290380 BOA VISTA DO TUPIM";1757;1974;2221;2253;2995;2263;1961;1486;1124;630;398;19062
"290390 BOM JESUS DA LAPA";6142;6522;6568;6736;11917;8541;6962;4609;2944;1694;818;63453
"290395 BOM JESUS DA SERRA";870;1012;1057;1111;1967;1295;1038;830;690;420;235;10525
"290400 BONINAL";1067;1258;1439;1442;2286;1643;1397;1106;915;624;335;13512
"290405 BONITO";1476;1867;1994;1749;2777;2109;1467;962;619;288;116;15424
"290410 BOQUIRA";1619;2007;2267;2277;3703;2725;2279;1711;1542;987;511;21628
"290420 BOTUPORA";802;1046;1170;1188;1853;1456;1304;925;711;428;258;11141
"290430 BREJOES";1219;1372;1520;1576;2897;1979;1598;1229;781;577;346;15094
"290440 BREJOLANDIA";807;817;822;883;1755;1357;1221;901;727;387;208;9885
"290450 BROTAS DE MACAUBAS";955;1141;1228;1147;1737;1393;1366;1114;965;668;350;12064
"290460 BRUMADO";4723;5281;5818;5995;12210;10064;8335;5615;4054;2287;1263;65645
"290470 BUERAREMA";1491;1636;1866;1857;3171;2345;2200;1794;1235;807;395;18797
"290475 BURITIRAMA";1811;2272;2504;2447;3717;2507;1764;1282;928;534;269;20035
"290480 CAATIBA";831;878;914;929;1919;1483;1035;745;560;310;151;9755
"290485 CABACEIRAS DO PARAGUACU";1612;2010;2020;2007;3267;2229;1611;1156;881;553;308;17654
"290490 CACHOEIRA";2366;2868;3226;3270;6363;4812;3581;2571;1678;1048;621;32404
"290500 CACULE";1485;1783;1959;2064;4005;3084;2607;1908;1497;912;536;21840
"290510 CAEM";1058;1115;1211;1143;1767;1337;1109;807;716;432;220;10915
"290515 CAETANOS";1067;1205;1211;1371;2731;1978;1471;1115;886;495;287;13817
"290520 CAETITE";3779;4169;4664;5098;9480;6905;5675;4159;2867;1881;1107;49784
"290530 CAFARNAUM";1743;1794;2010;1834;3099;2354;1780;1280;920;532;243;17589
"290540 CAIRU";1494;1504;1537;1525;3290;2519;1631;967;522;266;140;15395
"290550 CALDEIRAO GRANDE";1237;1323;1284;1384;2186;1525;1214;984;809;419;253;12618
"290560 CAMACAN";3232;3249;3370;3089;5598;3948;3330;2669;1742;1038;522;31787
"290570 CAMACARI";21389;21094;22690;22412;52744;41158;28612;18296;8371;3609;1548;241923
"290580 CAMAMU";3777;3990;4245;3780;6063;4085;3315;2528;1540;854;411;34588
"290590 CAMPO ALEGRE DE LOURDES";2661;2965;3242;3160;4770;3498;3018;2212;1623;940;478;28567
"290600 CAMPO FORMOSO";6022;7163;7448;6966;12094;9509;7075;5194;3701;1926;1004;68102
"290610 CANAPOLIS";926;955;1074;993;1598;1243;1047;795;616;373;182;9802
"290620 CANARANA";2216;2585;2586;2413;4178;3354;2738;1956;1358;771;358;24513
"290630 CANAVIEIRAS";2772;3222;3386;3196;5729;4596;3631;2898;1926;1246;639;33241
"290640 CANDEAL";636;830;912;856;1566;1278;947;776;698;359;248;9106
"290650 CANDEIAS";6721;6916;7771;7491;17105;13974;10108;6689;3706;1679;695;82855
"290660 CANDIBA";990;1087;1134;1331;2476;1861;1757;1295;924;620;301;13776
"290670 CANDIDO SALES";2330;2499;2611;2603;4574;3684;3160;2188;1588;991;476;26704
"290680 CANSANCAO";3098;3651;3831;3492;5637;4393;3661;2505;2104;1173;754;34299
"290682 CANUDOS";1505;1627;1680;1549;2648;2174;1696;1114;910;553;285;15741
"290685 CAPELA DO ALTO ALEGRE";838;1003;1050;1155;1921;1481;1462;1107;962;559;331;11869
"290687 CAPIM GROSSO";2586;2674;2754;2821;5141;4159;2984;2125;1676;1003;509;28432
"290689 CARAIBAS";753;901;953;1043;1771;1336;1166;1014;839;493;334;10603
"290690 CARAVELAS";1911;2212;2207;2073;3801;2798;2321;1767;1099;640;340;21169
"290700 CARDEAL DA SILVA";834;1001;1121;1007;1607;1067;835;536;375;214;127;8724
"290710 CARINHANHA";2786;3132;3392;3135;5034;3582;2862;1985;1362;824;365;28459
"290720 CASA NOVA";6407;6803;6757;6463;11875;9326;6808;4555;3581;1973;1047;65595
"290730 CASTRO ALVES";1956;2347;2574;2723;4739;3631;2798;1900;1508;977;521;25674
"290740 CATOLANDIA";287;285;308;316;592;436;366;300;244;150;55;3339
