"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"250850 LIVRAMENTO";640;681;732;660;1198;950;763;577;486;313;191;7191
"250855 LOGRADOURO";347;336;375;408;722;557;459;285;267;186;111;4053
"250860 LUCENA";1103;1254;1241;1163;2108;1880;1308;943;618;322;141;12081
"250870 MAE D'AGUA";333;378;389;350;684;574;467;373;273;159;108;4088
"250880 MALTA";432;517;544;512;918;788;687;529;409;297;180;5813
"250890 MAMANGUAPE";3794;3979;4290;4281;7625;6298;5037;3338;2283;1347;703;42975
"250900 MANAIRA";1002;1055;1081;1129;1973;1372;1145;778;700;402;197;10834
"250905 MARCACAO";812;854;839;859;1447;1048;801;497;362;224;102;7845
"250910 MARI";1678;1835;2008;1960;3533;3130;2540;1775;1560;1018;583;21620
"250915 MARIZOPOLIS";510;551;548;539;1027;946;779;587;426;277;153;6343
"250920 MASSARANDUBA";974;1246;1354;1369;2112;1868;1514;1031;895;587;372;13322
"250930 MATARACA";781;777;863;802;1409;1094;790;508;356;169;99;7648
"250933 MATINHAS";387;395;467;453;732;555;498;344;267;185;105;4388
"250937 MATO GROSSO";219;231;254;277;472;373;340;260;167;100;78;2771
"250939 MATUREIA";512;596;646;641;1078;830;672;409;378;235;114;6111
"250940 MOGEIRO";1044;1231;1409;1431;2288;1801;1476;1045;873;535;326;13459
"250950 MONTADAS";425;480;490;451;869;713;574;404;383;239;122;5150
"250960 MONTE HOREBE";375;423;451;473;809;655;485;355;309;178;107;4620
"250970 MONTEIRO";2327;2590;2901;2833;5155;4523;4034;2791;2147;1495;853;31649
"250980 MULUNGU";734;868;900;876;1643;1433;1117;769;645;448;244;9677
"250990 NATUBA";886;998;1127;1153;1736;1359;1045;834;632;436;271;10477
"251000 NAZAREZINHO";548;654;652;632;1203;1085;851;708;556;320;206;7415
"251010 NOVA FLORESTA";828;938;1059;1033;1791;1439;1247;799;736;546;314;10730
"251020 NOVA OLINDA";486;570;654;676;1048;834;662;533;374;218;109;6164
"251030 NOVA PALMEIRA";316;364;412;368;764;674;569;386;326;205;123;4507
"251040 OLHO D'AGUA";521;627;699;708;1221;937;801;664;469;237;126;7010
"251050 OLIVEDOS";263;307;334;333;626;554;467;297;238;197;100;3716
"251060 OURO VELHO";206;241;253;263;479;396;409;309;206;151;79;2992
"251065 PARARI";137;161;161;159;286;235;245;201;132;85;64;1866
"251070 PASSAGEM";198;203;194;204;405;325;254;208;146;92;63;2292
"251080 PATOS";7875;8671;9186;9101;19034;16393;12871;8549;5937;3537;2053;103207
"251090 PAULISTA";845;949;1035;1134;2093;1792;1518;1161;799;507;269;12102
"251100 PEDRA BRANCA";278;357;385;381;658;530;418;339;225;146;78;3795
"251110 PEDRA LAVRADA";565;636;652;643;1338;1030;874;629;541;325;194;7427
"251120 PEDRAS DE FOGO";2309;2480;2833;2738;5127;4274;3080;2085;1502;952;515;27895
"251130 PIANCO";1104;1262;1355;1442;2648;2391;1976;1469;1125;684;347;15803
"251140 PICUI";1390;1663;1850;1698;3097;2515;2266;1530;1246;785;536;18576
"251150 PILAR";911;1003;1181;1127;1946;1765;1305;861;697;412;258;11466
"251160 PILOES";676;688;768;713;1275;961;701;510;369;265;154;7080
"251170 PILOEZINHOS";412;471;521;534;900;647;540;454;313;210;126;5128
"251180 PIRPIRITUBA";859;884;1031;1052;1804;1446;1192;883;656;454;274;10535
"251190 PITIMBU";1755;1876;1861;1674;3087;2742;1923;1237;778;407;160;17500
"251200 POCINHOS";1624;1681;1656;1584;2927;2467;1906;1335;1114;754;439;17487
"251203 POCO DANTAS";360;378;394;417;716;511;431;287;223;159;58;3934
"251207 POCO DE JOSE DE MOURA";273;334;367;357;606;571;491;414;332;225;113;4083
"251210 POMBAL";2221;2508;2695;2809;5594;4825;4228;3085;2399;1559;869;32792
"251220 PRATA";322;343;330;341;654;539;495;353;281;212;124;3994
"251230 PRINCESA ISABEL";1813;1927;2069;2161;3952;3149;2421;1732;1299;828;462;21813
"251240 PUXINANA";1154;1195;1264;1227;2320;1875;1486;1042;827;512;319;13221
"251250 QUEIMADAS";3353;3740;4195;4242;7374;6010;5086;3313;2627;1533;896;42369
"251260 QUIXABA";146;137;175;187;302;271;204;132;112;60;31;1757
"251270 REMIGIO";1564;1708;1686;1743;3026;2420;1983;1461;1263;910;514;18278
"251272 PEDRO REGIS";525;553;608;555;936;765;641;437;441;304;137;5902
"251274 RIACHAO";279;318;347;339;583;478;327;245;209;142;84;3351
"251275 RIACHAO DO BACAMARTE";324;414;433;432;710;596;499;348;308;185;118;4367
"251276 RIACHAO DO POCO";326;427;409;378;736;643;465;350;291;167;82;4274
"251278 RIACHO DE SANTO ANTONIO";159;163;179;171;305;251;200;136;92;62;35;1753
"251280 RIACHO DOS CAVALOS";629;701;731;826;1558;1207;1010;766;519;308;160;8415
"251290 RIO TINTO";1823;1986;2182;2276;4139;3485;2888;2104;1473;957;551;23864
"251300 SALGADINHO";329;354;366;323;585;503;376;272;208;143;86;3545
"251310 SALGADO DE SAO FELIX";907;1055;1152;1173;1819;1538;1356;1173;938;705;388;12204
"251315 SANTA CECILIA";559;633;766;725;1059;881;685;521;423;250;175;6677
"251320 SANTA CRUZ";453;456;482;496;985;930;828;722;583;409;253;6597
"251330 SANTA HELENA";404;463;519;527;904;791;748;627;529;347;162;6021
"251335 SANTA INES";298;338;351;386;663;507;401;293;205;118;47;3607
"251340 SANTA LUZIA";1049;1261;1296;1320;2495;2207;1848;1349;1071;713;440;15049
"251350 SANTANA DE MANGUEIRA";429;507;534;556;949;762;575;461;364;181;86;5404
"251360 SANTANA DOS GARROTES";519;580;688;716;1166;967;882;750;573;341;186;7368
"251365 JOCA CLAUDINO";186;225;233;238;455;367;308;260;175;113;57;2617
"251370 SANTA RITA";10602;11588;12699;12275;23165;21179;16326;10465;6867;3801;1912;130879
"251380 SANTA TERESINHA";310;405;469;420;692;688;616;405;330;214;112;4661
"251385 SANTO ANDRE";176;188;195;246;401;360;350;261;213;131;88;2609
"251390 SAO BENTO";2525;2729;2953;3004;6039;5166;3886;2425;1669;860;434;31690
"251392 SAO BENTINHO";331;370;354;375;704;584;488;389;320;214;124;4253
"251394 SAO DOMINGOS DO CARIRI";175;208;219;235;389;338;312;219;190;131;87;2503
"251396 SAO DOMINGOS";183;230;238;245;475;409;353;265;250;160;88;2896
"251398 SAO FRANCISCO";211;263;257;268;510;495;436;393;280;219;118;3450
"251400 SAO JOAO DO CARIRI";285;339;364;390;662;614;549;412;334;216;144;4309
"251410 SAO JOAO DO TIGRE";392;424;467;392;643;568;548;417;320;202;103;4476
"251420 SAO JOSE DA LAGOA TAPADA";604;658;624;656;1217;1048;903;788;579;369;218;7664
"251430 SAO JOSE DE CAIANA";539;624;707;699;1141;854;581;469;359;172;86;6231
"251440 SAO JOSE DE ESPINHARAS";386;422;426;449;821;650;546;454;387;220;111;4872
"251445 SAO JOSE DOS RAMOS";477;507;596;575;948;802;620;434;321;231;142;5653
"251450 SAO JOSE DE PIRANHAS";1461;1687;1851;1866;3532;2722;2245;1658;1347;860;430;19659
"251455 SAO JOSE DE PRINCESA";324;399;453;491;722;603;473;351;329;174;83;4402
"251460 SAO JOSE DO BONFIM";264;315;306;317;557;494;387;291;207;131;56;3325
"251465 SAO JOSE DO BREJO DO CRUZ";137;159;172;149;309;267;199;135;108;64;27;1726
"251470 SAO JOSE DO SABUGI";277;321;364;364;700;620;513;382;287;167;100;4095
"251480 SAO JOSE DOS CORDEIROS";290;344;333;291;549;492;445;358;291;193;123;3709
"251490 SAO MAMEDE";566;661;631;554;1216;1082;1014;805;677;416;260;7882
"251500 SAO MIGUEL DE TAIPU";639;704;735;701;1248;975;768;527;378;243;136;7054
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";866;1039;1074;1036;1806;1569;1338;930;770;484;255;11167
"251520 SAO SEBASTIAO DO UMBUZEIRO";271;290;305;298;550;428;403;287;239;186;62;3319
"251530 SAPE";3922;4560;4891;4886;8803;7505;6018;4312;3295;2019;1081;51292
"251540 SAO VICENTE DO SERIDO";873;1030;1113;1135;1928;1359;1010;699;553;338;190;10228
"251550 SERRA BRANCA";947;1067;1080;1094;2073;1757;1690;1272;1013;797;502;13292
"251560 SERRA DA RAIZ";249;290;329;309;542;451;350;269;222;163;103;3277
"251570 SERRA GRANDE";227;230;275;308;523;366;324;239;181;111;72;2856
"251580 SERRA REDONDA";514;582;710;701;1120;925;855;654;474;376;281;7192
"251590 SERRARIA";532;602;656;636;933;782;680;567;458;299;188;6333
"251593 SERTAOZINHO";331;420;432;409;697;637;514;344;363;256;137;4540
"251597 SOBRADO";594;645;698;774;1330;1112;911;573;464;306;139;7546
"251600 SOLANEA";2186;2536;2671;2517;4431;3769;3188;2398;1947;1376;738;27757
"251610 SOLEDADE";1164;1281;1314;1232;2433;2108;1617;1173;932;554;339;14147
"251615 SOSSEGO";296;317;342;320;531;443;366;267;193;108;83;3266
"251620 SOUSA";5025;5503;5580;5557;11795;10813;8564;5882;4398;2779;1453;67349
"251630 SUME";1082;1276;1383;1414;2764;2414;2106;1469;1232;816;517;16473
"251640 TACIMA";767;807;958;990;1904;1628;1237;760;689;481;261;10482
"251650 TAPEROA";1161;1344;1436;1433;2527;1935;1649;1246;1031;681;446;14889
"251660 TAVARES";1166;1414;1457;1523;2501;1935;1588;1132;920;579;269;14484
"251670 TEIXEIRA";1308;1430;1437;1385;2659;2005;1542;1148;832;490;274;14510
"251675 TENORIO";232;268;284;314;558;418;298;211;160;82;63;2888
"251680 TRIUNFO";688;768;877;957;1605;1197;1008;905;702;464;220;9391
"251690 UIRAUNA";1026;1109;1236;1279;2548;2002;1802;1457;1175;771;404;14809
"251700 UMBUZEIRO";773;878;1004;1083;1649;1176;1073;810;704;462;264;9876
"251710 VARZEA";161;207;205;193;447;363;327;240;221;154;63;2581
"251720 VIEIROPOLIS";349;394;404;455;788;735;603;534;474;290;140;5166
"251740 ZABELE";180;203;186;175;351;299;259;188;146;87;55;2129
"260005 ABREU E LIMA";7003;7722;8463;8116;16968;16164;13390;9560;5601;2767;1236;96990
"260010 AFOGADOS DA INGAZEIRA";2912;3113;3439;3344;6082;5204;4208;3172;2390;1415;773;36052
"260020 AFRANIO";1656;1798;1908;1694;3171;2636;1978;1330;1096;596;313;18176
"260030 AGRESTINA";1846;2074;2378;2262;3998;3316;2670;1782;1544;1026;495;23391
"260040 AGUA PRETA";3098;3383;3824;3598;6507;4861;3571;2431;1713;857;341;34184
"260050 AGUAS BELAS";4443;4496;4579;4060;6799;5217;3955;3061;2509;1495;807;41421
"260060 ALAGOINHA";1212;1252;1327;1244;2297;1887;1623;1216;938;646;316;13958
"260070 ALIANCA";3140;3460;3776;3739;6831;5549;4417;3327;2320;1245;492;38296
"260080 ALTINHO";1572;1890;2189;2091;3708;3040;2752;2090;1654;1228;655;22869
"260090 AMARAJI";2009;2169;2318;2231;4128;3358;2425;1773;1158;646;276;22491
"260100 ANGELIM";893;1048;1088;979;1682;1454;1063;847;730;487;246;10517
"260105 ARACOIABA";1717;1805;1949;1913;3550;2807;2159;1365;867;455;206;18793
"260110 ARARIPINA";8164;8294;9070;7792;14297;11053;8701;5534;4245;2402;1159;80711
"260120 ARCOVERDE";6073;6508;6736;6346;12314;10123;8358;5781;4229;2551;1294;70313
"260130 BARRA DE GUABIRABA";1209;1321;1425;1392;2430;1940;1377;993;626;412;218;13343
"260140 BARREIROS";3805;4079;4392;4231;7498;6080;4693;3158;2099;1252;500;41787
"260150 BELEM DE MARIA";1011;1204;1378;1209;1867;1582;1251;861;670;428;206;11667
"260160 BELEM DE SAO FRANCISCO";2052;2100;2312;2015;3654;2853;2240;1474;1041;620;364;20725
"260170 BELO JARDIM";5898;6356;7269;7240;13061;10719;8824;6061;4534;2871;1538;74371
"260180 BETANIA";1127;1228;1258;1117;2104;1688;1281;966;842;483;236;12330
"260190 BEZERROS";4164;4635;5375;5258;10110;9244;7264;5351;4371;2884;1459;60115
"260200 BODOCO";3633;3704;4122;3649;6412;4732;3644;2661;1974;1111;572;36214
"260210 BOM CONSELHO";4361;4637;5094;4506;7708;6275;4868;3625;3032;1765;909;46780
"260220 BOM JARDIM";2819;3243;3995;3940;6550;5620;4542;3434;2673;1728;909;39453
"260230 BONITO";3331;3677;4101;3832;6240;5302;4188;3095;2260;1496;758;38280
"260240 BREJAO";812;820;989;932;1517;1248;956;700;545;354;171;9044
"260250 BREJINHO";623;668;707;714;1321;1021;885;572;503;328;136;7478
"260260 BREJO DA MADRE DE DEUS";4367;4472;4928;4831;8742;6526;4916;3205;2463;1476;801;46727
"260270 BUENOS AIRES";1085;1166;1208;1142;2321;1887;1500;1149;809;416;181;12864
"260280 BUIQUE";5659;6171;6523;5732;8532;6614;5376;3725;2928;1748;866;53874
"260290 CABO DE SANTO AGOSTINHO";15016;15926;17537;17463;36277;32977;23947;16159;9489;4618;1869;191278
"260300 CABROBO";3144;3265;3380;3172;5731;4636;3464;2222;1478;913;475;31880
"260310 CACHOEIRINHA";1500;1706;1782;1771;3407;2690;2360;1546;1216;920;482;19380
"260320 CAETES";2664;2740;3009;2853;4922;3372;2672;1972;1626;1016;519;27365
"260330 CALCADO";1082;1067;1188;1127;1882;1526;1229;885;680;480;202;11348
"260340 CALUMBI";484;556;544;553;951;793;665;470;396;245;119;5776
"260345 CAMARAGIBE";10496;11552;12631;12692;26456;26207;20426;13790;8560;4357;1759;148926
"260350 CAMOCIM DE SAO FELIX";1325;1545;1749;1722;2946;2508;2112;1472;1106;780;375;17640
"260360 CAMUTANGA";670;727;848;806;1369;1186;1051;671;514;351;186;8379
"260370 CANHOTINHO";2128;2300;2568;2425;4331;3538;2636;2002;1604;1017;510;25059
"260380 CAPOEIRAS";1801;1852;2169;2065;3456;2542;2126;1603;1268;780;386;20048
"260390 CARNAIBA";1615;1724;1882;1899;3082;2611;2231;1613;1231;781;397;19066
"260392 CARNAUBEIRA DA PENHA";1441;1431;1477;1336;2147;1468;1008;727;585;342;191;12153
"260400 CARPINA";5854;6243;6895;6806;13550;12752;10102;7177;4434;2413;1148;77374
"260410 CARUARU";26187;27134;28830;29669;62031;52297;41474;26308;17548;10153;4885;326516
"260415 CASINHAS";1192;1333;1438;1487;2524;1783;1461;1124;828;588;356;14114
"260420 CATENDE";3623;3826;4172;3901;6810;5348;4393;3147;2106;1278;557;39161
"260430 CEDRO";1000;1052;1170;1184;2117;1448;1202;785;619;353;184;11114
"260440 CHA DE ALEGRIA";1048;1158;1265;1276;2389;1903;1383;1013;740;387;174;12736
"260450 CHA GRANDE";1665;1815;2068;1943;3671;3254;2217;1722;1272;760;338;20725
"260460 CONDADO";2156;2296;2585;2395;4112;3691;2913;2102;1483;881;406;25020
"260470 CORRENTES";1562;1627;1773;1779;3199;2364;1787;1484;1071;679;374;17699
"260480 CORTES";1099;1300;1396;1353;2349;1855;1397;944;585;310;135;12723
"260490 CUMARU";1247;1339;1575;1537;2960;2329;1921;1547;1188;780;423;16846
"260500 CUPIRA";1814;2050;2329;2353;4065;3397;2490;1955;1592;977;543;23565
"260510 CUSTODIA";2922;3010;3232;3194;6059;4915;4183;2997;2227;1384;791;34914
"260515 DORMENTES";1635;1656;1793;1684;3079;2524;1911;1356;1003;542;303;17486
"260520 ESCADA";5372;5909;6394;6270;12200;10098;7934;5230;3309;1868;811;65395
"260530 EXU";3135;3210;3451;3215;5556;4134;3420;2428;1900;1226;636;32311
"260540 FEIRA NOVA";1695;1908;2082;1985;3580;3063;2421;1836;1338;836;424;21168
"260545 FERNANDO DE NORONHA";215;184;172;183;561;563;494;256;62;29;13;2732
"260550 FERREIROS";956;1048;1104;1062;2070;1776;1321;991;756;448;201;11733
"260560 FLORES";1823;2097;2090;2036;3689;2974;2649;1991;1637;1086;605;22677
"260570 FLORESTA";3078;3023;3169;3107;5595;4247;3090;2014;1548;904;511;30286
"260580 FREI MIGUELINHO";1074;1151;1224;1244;2441;2005;1672;1339;1218;833;516;14717
"260590 GAMELEIRA";2400;2969;3296;3136;5326;4261;3092;1961;1405;738;252;28836
"260600 GARANHUNS";11528;11685;12593;12183;24077;20093;15469;11173;7781;4501;2145;133228
"260610 GLORIA DO GOITA";2422;2677;2987;2984;5387;4290;3262;2393;1830;1057;551;29840
"260620 GOIANA";6314;6718;7028;7149;13646;12280;9720;6659;4236;2381;1155;77286
"260630 GRANITO";624;745;769;678;1204;957;755;501;420;278;135;7066
"260640 GRAVATA";5904;6533;7251;7310;13782;12264;9695;6798;4824;3030;1488;78879
"260650 IATI";1890;2026;2111;1892;3142;2419;1843;1409;1124;646;330;18832
"260660 IBIMIRIM";2731;2912;2990;3027;5027;3402;2862;2057;1520;794;440;27762
"260670 IBIRAJUBA";630;721;770;706;1241;982;833;622;571;412;227;7715
"260680 IGARASSU";8314;9036;9698;9615;18692;17822;14039;9117;5382;2826;1243;105784
"260690 IGUARACY";1023;1003;1124;1043;1967;1568;1476;1155;871;523;319;12072
"260700 INAJA";2352;2376;2264;2146;3818;2412;1852;1212;850;428;224;19934
"260710 INGAZEIRA";340;413;454;441;744;615;557;423;324;196;87;4594
"260720 IPOJUCA";8032;8312;8586;8608;16600;13373;9288;5654;3221;1670;676;84020
"260730 IPUBI";3050;3166;3299;2756;4947;3702;2697;1771;1348;921;414;28071
"260740 ITACURUBA";466;481;463;395;857;633;493;319;220;139;54;4520
"260750 ITAIBA";2543;2762;2992;2723;4426;3356;2755;2087;1638;917;488;26687
"260760 ILHA DE ITAMARACA";1631;1736;1926;1901;4815;4194;2939;1886;1075;505;211;22819
"260765 ITAMBE";3175;3280;3684;3538;6603;5315;3938;2851;2027;1245;590;36246
"260770 ITAPETIM";1062;1119;1198;1199;2430;1862;1642;1374;1120;715;418;14139
"260775 ITAPISSUMA";2045;2288;2387;2304;4790;3954;2849;1890;1191;608;272;24578
"260780 ITAQUITINGA";1522;1632;1664;1599;3003;2431;1897;1267;860;472;185;16532
"260790 JABOATAO DOS GUARARAPES";49878;52734;57343;56867;118699;112119;91526;63544;36550;17690;7357;664307
"260795 JAQUEIRA";1121;1234;1363;1307;2143;1533;1227;794;584;314;136;11756
"260800 JATAUBA";1423;1650;1812;1720;2739;1977;1811;1312;1049;626;377;16496
"260805 JATOBA";1234;1332;1420;1312;2535;2046;1641;1282;861;458;222;14343
"260810 JOAO ALFREDO";2317;2648;3066;2992;5327;4466;3355;2602;2091;1417;742;31023
"260820 JOAQUIM NABUCO";1533;1677;1778;1625;2973;2318;1725;1115;778;428;177;16127
"260825 JUCATI";1067;1076;1146;1032;1910;1477;1131;801;688;387;198;10913
"260830 JUPI";1219;1321;1424;1480;2422;1837;1557;1122;919;557;255;14113
"260840 JUREMA";1356;1527;1693;1486;2225;1835;1499;1205;1012;730;366;14934
"260845 LAGOA DO CARRO";1439;1443;1514;1514;2914;2686;1977;1417;950;477;234;16565
"260850 LAGOA DE ITAENGA";1854;1943;2234;2149;3802;3132;2270;1649;1147;656;335;21171
"260860 LAGOA DO OURO";1120;1239;1385;1183;1980;1720;1310;1035;861;443;219;12495
"260870 LAGOA DOS GATOS";1433;1548;1756;1620;2596;2062;1670;1284;1066;694;330;16059
"260875 LAGOA GRANDE";2400;2560;2709;2372;4335;3248;2452;1556;1053;583;276;23544
"260880 LAJEDO";3166;3437;3646;3443;6670;5326;4086;3100;2502;1602;811;37789
"260890 LIMOEIRO";3800;4355;4962;4898;10017;8928;7249;5190;3857;2226;1192;56674
"260900 MACAPARANA";1969;2125;2494;2591;4238;3377;2562;2151;1485;1012;576;24580
"260910 MACHADOS";1350;1378;1410;1331;2637;2088;1457;1022;781;460;238;14152
"260915 MANARI";2128;2319;2313;2103;3287;2118;1520;1124;937;491;250;18590
"260920 MARAIAL";1235;1342;1600;1323;2150;1603;1209;907;570;307;139;12385
"260930 MIRANDIBA";1424;1493;1666;1486;2584;1860;1512;1066;806;526;301;14724
"260940 MORENO";4259;4945;5374;5302;10621;9394;7493;5288;3269;1780;815;58540
"260950 NAZARE DA MATA";2354;2479;2792;2671;5393;5006;4098;3118;2108;1094;505;31618
"260960 OLINDA";26536;28335;31276;31451;65941;63098;54741;39589;25752;14142;6350;387211
"260970 OROBO";1848;2004;2382;2424;3964;3034;2574;2034;1518;1043;637;23462
"260980 OROCO";1436;1408;1485;1418;2503;1997;1454;862;629;312;148;13652
"260990 OURICURI";6614;6920;7337;6371;11157;8711;6810;4532;3615;2113;1043;65223
"261000 PALMARES";5128;5792;6342;5872;11088;8970;7193;4899;3254;1835;794;61167
"261010 PALMEIRINA";734;839;938;840;1343;1103;872;671;575;351;205;8471
"261020 PANELAS";2385;2590;3024;2756;4228;3253;2573;2109;1870;1251;584;26623
"261030 PARANATAMA";1047;1117;1181;1051;1719;1490;1247;876;728;459;248;11163
"261040 PARNAMIRIM";2014;2092;2161;2090;3663;2887;2271;1658;1277;708;402;21223
"261050 PASSIRA";2243;2412;2745;2733;5119;4193;3524;2576;1816;1239;653;29253
"261060 PAUDALHO";4651;4768;5263;5179;9600;8564;6293;4086;2631;1391;565;52991
"261070 PAULISTA";21800;23155;25533;25372;53653;52027;43653;33023;19493;8676;3745;310130
"261080 PEDRA";2042;2226;2261;2141;3708;3050;2501;1709;1343;835;383;22199
"261090 PESQUEIRA";5529;5871;6229;5937;10671;8995;7770;5525;3974;2651;1413;64565
"261100 PETROLANDIA";3486;3395;3415;3168;6289;4915;3679;2440;1604;817;403;33611
"261110 PETROLINA";28358;28646;30727;30156;59445;50479;35640;20949;12770;6210;2743;306123
"261120 POCAO";1057;1105;1198;1055;1769;1402;1317;968;715;463;229;11278
"261130 POMBOS";1974;2235;2559;2550;4879;4036;3145;2279;1560;909;489;26615
"261140 PRIMAVERA";1209;1349;1449;1383;2619;2093;1485;1075;658;387;151;13858
"261150 QUIPAPA";2377;2560;2856;2607;4221;3257;2508;1856;1397;879;372;24890
"261153 QUIXABA";587;618;706;775;1194;864;738;601;446;240;118;6887
"261160 RECIFE";103608;109650;121703;127455;281815;256885;222302;167718;103150;57512;29613;1581411
"261170 RIACHO DAS ALMAS";1530;1614;1833;1808;3408;2969;2245;1623;1394;885;401;19710
"261180 RIBEIRAO";3805;4213;4521;4443;8207;6999;5429;3670;2485;1392;575;45739
"261190 RIO FORMOSO";2115;2230;2402;2415;4209;3417;2650;1574;972;552;226;22762
"261200 SAIRE";776;975;1145;1033;1741;1803;1268;966;820;550;251;11328
"261210 SALGADINHO";702;793;832;858;1846;1536;1072;860;653;372;157;9681
"261220 SALGUEIRO";5400;5533;5573;5263;10685;9026;6729;4331;2935;1776;1023;58274
"261230 SALOA";1416;1432;1596;1493;2456;2063;1751;1244;1113;723;398;15685
"261240 SANHARO";1971;2292;2570;2241;3767;3163;2562;1804;1377;777;382;22906
"261245 SANTA CRUZ";1416;1506;1557;1350;2280;1869;1420;985;918;484;289;14074
"261247 SANTA CRUZ DA BAIXA VERDE";1061;1061;1158;1113;2172;1701;1289;1003;827;457;260;12102
"261250 SANTA CRUZ DO CAPIBARIBE";8282;8081;8629;9267;20306;15065;10047;5882;3420;1756;901;91636
"261255 SANTA FILOMENA";1365;1400;1485;1346;2252;1854;1372;1035;872;503;286;13770
"261260 SANTA MARIA DA BOA VISTA";4381;4437;4507;4141;7360;5665;4090;2706;1817;954;467;40525
"261270 SANTA MARIA DO CAMBUCA";1160;1255;1433;1280;2219;1795;1422;1054;900;555;341;13414
"261280 SANTA TEREZINHA";1060;1077;1127;1102;2084;1461;1205;899;704;426;253;11398
"261290 SAO BENEDITO DO SUL";1168;1255;1467;1397;2823;2219;1522;1114;843;447;190;14445
"261300 SAO BENTO DO UNA";5148;5619;5931;5463;9434;7288;5684;4459;3213;1874;920;55033
"261310 SAO CAITANO";3144;3268;3675;3511;6499;5280;3973;2692;2111;1365;703;36221
"261320 SAO JOAO";1977;2124;2329;2253;3765;2950;2198;1741;1339;830;410;21916
"261330 SAO JOAQUIM DO MONTE";1707;1901;2131;2054;3591;2784;2340;1780;1345;919;455;21007
"261340 SAO JOSE DA COROA GRANDE";1853;1978;2047;1901;3286;2713;2043;1399;939;530;210;18899
"261350 SAO JOSE DO BELMONTE";2784;3129;3424;3290;5839;4452;3651;2745;2111;1317;697;33439
"261360 SAO JOSE DO EGITO";2517;2699;2956;2943;5523;4487;3852;2927;2355;1479;843;32581
"261370 SAO LOURENCO DA MATA";8369;8821;9478;9581;19656;17467;13477;9413;5718;2928;1254;106162
"261380 SAO VICENTE FERRER";1488;1628;1875;1915;3004;2387;1858;1385;946;654;324;17464
"261390 SERRA TALHADA";6966;7114;7584;7621;14755;12501;9619;6422;4728;2820;1525;81655
"261400 SERRITA";1747;1896;2044;1906;3301;2545;1957;1361;1098;640;412;18907
"261410 SERTANIA";2835;3105;3330;3011;6106;4900;4060;2911;2309;1436;716;34719
"261420 SIRINHAEM";4167;4123;4321;4310;8224;6501;4369;2728;1723;923;354;41743
"261430 MOREILANDIA";1011;1085;1152;1093;1998;1502;1238;841;696;415;242;11273
"261440 SOLIDAO";520;552;612;624;1013;734;661;499;378;199;99;5891
"261450 SURUBIM";4748;5047;5625;5490;10588;9184;6864;5114;4009;2444;1337;60450
"261460 TABIRA";2184;2507;2648;2499;4673;3791;3066;2327;1859;1124;537;27215
"261470 TACAIMBO";1062;1231;1313;1214;2299;1757;1404;1034;845;546;300;13005
"261480 TACARATU";2309;2328;2426;2199;4079;3074;2310;1726;1306;778;397;22932
"261485 TAMANDARE";2061;2164;2251;2232;4085;3128;2270;1556;1005;495;191;21438
"261500 TAQUARITINGA DO NORTE";2150;2288;2450;2475;4791;3859;3018;2074;1472;836;432;25845
"261510 TEREZINHA";639;621;736;694;1164;881;736;580;458;267;148;6924
"261520 TERRA NOVA";835;871;905;858;1584;1373;1062;706;507;291;184;9176
"261530 TIMBAUBA";4440;4663;5160;5210;9394;8052;6436;4985;3407;2078;1025;54850
"261540 TORITAMA";3680;3533;3663;3847;8588;5954;3684;2133;1215;711;346;37354
"261550 TRACUNHAEM";1225;1180;1192;1240;2462;2130;1594;1104;734;383;159;13403
"261560 TRINDADE";2952;3013;3271;2800;5089;3731;2824;1841;1406;789;359;28075
"261570 TRIUNFO";1125;1188;1364;1451;2600;2006;1893;1373;1169;757;418;15344
"261580 TUPANATINGA";2707;2879;3039;2634;4162;3070;2405;1770;1409;764;409;25248
"261590 TUPARETAMA";602;618;720;686;1323;1093;1040;728;679;436;236;8161
"261600 VENTUROSA";1543;1651;1674;1561;2958;2382;1950;1354;1023;598;298;16992
"261610 VERDEJANTE";852;886;988;934;1532;1204;1001;799;636;364;178;9374
"261618 VERTENTE DO LERIO";623;679;790;841;1318;1062;847;729;547;352;220;8008
"261620 VERTENTES";1630;1675;1720;1691;3436;2759;2031;1488;1196;758;491;18875
"261630 VICENCIA";2540;2733;3203;3246;6246;4781;3678;2531;1532;805;283;31578
"261640 VITORIA DE SANTO ANTAO";10162;10737;11719;11858;23906;21162;16588;11530;7649;4409;2174;131894
"261650 XEXEU";1416;1424;1739;1600;2461;1957;1523;1006;735;423;170;14454
"270010 AGUA BRANCA";2003;2207;2366;2146;3248;2429;1971;1357;1177;677;319;19900
"270020 ANADIA";1612;1721;1853;1867;3006;2435;1971;1394;996;600;257;17712
"270030 ARAPIRACA";18650;20036;22139;21727;40266;33346;26188;17655;11783;6173;2497;220460
"270040 ATALAIA";4669;5126;5374;4806;7936;6316;4502;3310;2099;1045;438;45621
"270050 BARRA DE SANTO ANTONIO";1453;1575;1761;1626;2647;2117;1491;1052;613;291;119;14745
"270060 BARRA DE SAO MIGUEL";743;752;873;823;1470;1253;912;535;279;136;53;7829
